class,order,family,vernacularName,taxonID,genus,species,scientificName,sourceStatus,npwActStatusComments,epbcStatus,epbcActStatusComments,taxonRemarks,bdbsaCreatedDate,bdbsaModifiedDate,scientificNameAuthorship,subspeciesAuthor,status,majorGroup,subSpecies,NPW ACT STATUS,NPW ACT STATUS COMMENT,WEED OF NATIONAL SIGNIFICANCE,LANDSCAPE ACT Weed Status,DATE CREATED IN BDBSA,DATE TAXONOMY MODIFIED IN BDBSA
REPTILIA,SQUAMATA,SCINCIDAE,Greer's Ctenotus,M02354,Ctenotus,greeri,Ctenotus greeri,R,,,,,1994-03-25 00:00:00,2002-11-01 00:00:00,"Storr, 1979",,Rare,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Blacksoil Ctenotus,Y02360,Ctenotus,joanae,Ctenotus joanae,R,,,,,1994-03-25 00:00:00,2002-11-01 00:00:00,"Storr, 1970",,Rare,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Paleface Ctenotus,Z02371,Ctenotus,piankai,Ctenotus piankai,R,,,,,1995-08-01 00:00:00,2002-11-01 00:00:00,"Storr, 1969",,Rare,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Cunningham's Skink,Y02408,Egernia,cunninghami,Egernia cunninghami,E,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Gray, 1832)",,Endangered,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Yellow-bellied Water Skink,M02214,Eulamprus,heatwolei,Eulamprus heatwolei,V,,,,,1994-03-25 00:00:00,2002-11-01 00:00:00,"Wells & Wellington, 1983",,Vulnerable,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Southern Water Skink,C02561,Eulamprus,tympanum,Eulamprus tympanum,R,,,,,1991-09-09 00:00:00,2002-11-01 00:00:00,"(Lonnberg & Andersson, 1913)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Beach Slider,S02241,Lerista,arenicola,Lerista arenicola,R,,,,,1994-03-25 00:00:00,2002-11-01 00:00:00,"Storr, 1971",,Rare,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Speckled Slider,C04021,Lerista,baynesi,Lerista baynesi,R,,,,,1997-10-03 00:00:00,2002-11-01 00:00:00,"Storr, 1972",,Rare,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Dwarf Four-toed Slider,Z02479,Lerista,distinguenda,Lerista distinguenda,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Werner,1910)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Long-legged Slider,G02491,Lerista,microtis,Lerista microtis,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Gray, 1845)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Musgrave Slider,A02324,Lerista,speciosa,Lerista speciosa,V,,,,,1994-03-25 00:00:00,2002-11-01 00:00:00,"Storr, 1990",,Vulnerable,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Tjakura,G02415,Liopholis,kintorei,Liopholis kintorei,E,,VU,,,1990-03-01 00:00:00,2008-11-10 00:00:00,"(Stirling and Zietz, 1893)",,Endangered,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Black-lined Desert Skink,M02426,Liopholis,slateri,Liopholis slateri,E,,,,,1990-03-01 00:00:00,2008-11-10 00:00:00,"(Storr, 1968)",,Endangered,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Swamp Skink,G02407,Lissolepis,coventryi,Lissolepis coventryi,E,,,,,1990-03-01 00:00:00,2008-10-31 00:00:00,"(Storr, 1978)",,Endangered,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Desert Glossy Skink,U02534,Notoscincus,ornatus,Notoscincus ornatus,R,,,,,1990-03-01 00:00:00,2015-06-03 00:00:00,"(Broom, 1896)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Bight Coast Skink,Q02516,Pseudemoia,baudini,Pseudemoia baudini,R,,,,,1991-09-09 00:00:00,2002-11-01 00:00:00,"(Greer, 1982)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Tussock Skink,K04025,Pseudemoia,pagenstecheri,Pseudemoia pagenstecheri,R,,,,,1997-10-03 00:00:00,2002-11-01 00:00:00,"(Lindholm, 1901)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Glossy Grass Skink,W02683,Pseudemoia,rawlinsoni,Pseudemoia rawlinsoni,V,,,,,1991-09-09 00:00:00,2002-11-01 00:00:00,"(Hutchinson & Donnellan,1988)",,Vulnerable,,,,,,,,
REPTILIA,SQUAMATA,SCINCIDAE,Pygmy Bluetongue,Y02572,Tiliqua,adelaidensis,Tiliqua adelaidensis,E,,EN,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Peters, 1863)",,Endangered,,,,,,,,
REPTILIA,SQUAMATA,AGAMIDAE,Jacky Lizard,M02194,Amphibolurus,muricatus,Amphibolurus muricatus,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(White, 1790)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,AGAMIDAE,Nullarbor Spotted Sand Dragon,Q02188,Ctenophorus,maculatus,Ctenophorus maculatus,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Gray, 1831)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,AGAMIDAE,McKenzie's Dragon,M02206,Ctenophorus,mckenziei,Ctenophorus mckenziei,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Storr, 1981)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,AGAMIDAE,Claypan Dragon,Z02207,Ctenophorus,salinarum,Ctenophorus salinarum,R,,,,,1994-03-28 00:00:00,2002-11-01 00:00:00,"(Storr, 1966)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,VARANIDAE,Short-tailed Pygmy Goanna,Y04112,Varanus,brevicauda,Varanus brevicauda,R,,,,,1998-02-27 00:00:00,2002-11-01 00:00:00,"Boulenger, 1898",,Rare,,,,,,,,
REPTILIA,SQUAMATA,VARANIDAE,Heath Goanna,W02287,Varanus,rosenbergi,Varanus rosenbergi,V,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Mertens, 1957",,Vulnerable,,,,,,,,
REPTILIA,SQUAMATA,VARANIDAE,Lace Monitor,Z02283,Varanus,varius,Varanus varius,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(White, 1790)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,PYTHONIDAE,Woma,S02613,Aspidites,ramsayi,Aspidites ramsayi,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Macleay, 1882)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,PYTHONIDAE,Carpet Python,C02625,Morelia,spilota,Morelia spilota,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Lacepede, 1804)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,ELAPIDAE,Desert Death Adder,C02641,Acanthophis,pyrrhus,Acanthophis pyrrhus,V,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"Boulenger, 1898",,Vulnerable,,,,,,,,
REPTILIA,SQUAMATA,ELAPIDAE,Channel Country Whipsnake,G04111,Demansia,rimicola,Demansia rimicola,R,,,,,1998-01-09 00:00:00,2008-10-31 00:00:00,"Scanlon & Shea, 2007",,Rare,,,,,,,,
REPTILIA,SQUAMATA,ELAPIDAE,White-lipped Snake,S02665,Drysdalia,coronoides,Drysdalia coronoides,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Gunther, 1858)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,ELAPIDAE,Bardick,W02667,Echiopsis,curta,Echiopsis curta,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Schlegel, 1837)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,ELAPIDAE,Western Black-naped Snake,E02678,Neelaps,bimaculatus,Neelaps bimaculatus,R,,,,,1990-03-01 00:00:00,2008-10-31 00:00:00,"(Dumeril, Bibron & Dumeril, 1854)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,ELAPIDAE,Speckled Brown Snake,G02695,Pseudonaja,guttata,Pseudonaja guttata,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Parker, 1926)",,Rare,,,,,,,,
REPTILIA,SQUAMATA,ELAPIDAE,Common Bandy Bandy,M02734,Vermicella,annulata,Vermicella annulata,R,,,,,1990-03-01 00:00:00,2002-11-01 00:00:00,"(Gray, 1841)",,Rare,,,,,,,,
AMPHIBIA,ANURA,HYLIDAE,Knife-footed Frog,Y03020,Cyclorana,cultripes,Cyclorana cultripes,R,,,,,1997-11-04 00:00:00,37561,"Parker, 1940",,Rare,,,,,,,,
AMPHIBIA,ANURA,HYLIDAE,Southern Bell Frog,G03207,Litoria,raniformis,Litoria raniformis,V,,VU,,,1997-07-21 00:00:00,37561,"(Keferstein, 1867)",,Vulnerable,,,,,,,,
AMPHIBIA,ANURA,MYOBATRACHIDAE,Smooth Frog,C03029,Geocrinia,laevis,Geocrinia laevis,R,,,,,1997-07-21 00:00:00,37561,"(Gunther, 1864)",,Rare,,,,,,,,
AMPHIBIA,ANURA,MYOBATRACHIDAE,Shoemaker Frog,W03087,Neobatrachus,sutor,Neobatrachus sutor,V,,,,,1997-07-21 00:00:00,37561,"Main, 1957",,Vulnerable,,,,,,,,
AMPHIBIA,ANURA,MYOBATRACHIDAE,Brown Toadlet,C03117,Pseudophryne,bibronii,Pseudophryne bibronii,R,,,,,1997-07-21 00:00:00,38646,"Gunther, 1858",,Rare,,,,,,,,
AMPHIBIA,ANURA,MYOBATRACHIDAE,Everard Ranges Toadlet,A03124,Pseudophryne,robinsoni,Pseudophryne robinsoni,V,,,,,1997-07-21 00:00:00,41319,"Donellan, Mahoney & Bertozzi, 2012",,Vulnerable,,,,,,,,
AMPHIBIA,ANURA,MYOBATRACHIDAE,Marbled Toadlet,C03125,Pseudophryne,semimarmorata,Pseudophryne semimarmorata,V,,,,,1997-07-21 00:00:00,37561,"Lucas, 1892",,Vulnerable,,,,,,,,
AMPHIBIA,ANURA,MYOBATRACHIDAE,Small-headed Toadlet,K03013,Uperoleia,rugosa,Uperoleia rugosa,R,,,,,1997-11-04 00:00:00,44215,"(Parker, 1940)",,Rare,,,,,,,,
,,PSILOTACEAE,Skeleton Fork-fern,U05218,Psilotum,nudum,Psilotum nudum,,,,,,,,Psilotum nudum (L.)P.Beauv.,,Endangered,Pteridophyta,     ,E,Currently Extinct in the wild in SA,,,1992-11-13 00:00:00,
,,LYCOPODIACEAE,Slender Clubmoss,Y00020,Lycopodiella,lateralis,Lycopodiella lateralis,,,,,,,,Lycopodiella lateralis (R.Br.)B.Ollg.,,Rare,Pteridophyta,     ,R,,,,1990-10-02 00:00:00,1992-11-13 00:00:00
,,LYCOPODIACEAE,Bog Clubmoss,K00021,Lycopodiella,serpentina,Lycopodiella serpentina,,,,,,,,Lycopodiella serpentina (Kunze)B.Ollg.,,Endangered,Pteridophyta,     ,E,,,,1990-10-02 00:00:00,1992-11-13 00:00:00
,,LYCOPODIACEAE,Bushy Clubmoss,W00019,Lycopodium,deuterodensum,Lycopodium deuterodensum,,,,,,,,Lycopodium deuterodensum Herter,,Endangered,Pteridophyta,     ,E,,,,1990-10-02 00:00:00,
,,LYCOPODIACEAE,Pigmy Clubmoss,M00022,Phylloglossum,drummondii,Phylloglossum drummondii,,,,,,,,Phylloglossum drummondii Kunze,,Rare,Pteridophyta,     ,R,,,,1990-10-02 00:00:00,
,,ISOETACEAE,Plain Quillwort,S05293,Isoetes,drummondii,Isoetes drummondii ssp. drummondii,,,,,,,,Isoetes drummondii A.Braun ssp. drummondii,,Rare,Pteridophyta,ssp. drummondii    ,R,,,,1993-03-22 00:00:00,
,,GLEICHENIACEAE,Coral Fern,Z00031,Gleichenia,microphylla,Gleichenia microphylla,,,,,,,,Gleichenia microphylla R.Br.,,Rare,Pteridophyta,     ,R,,,,1990-10-02 00:00:00,
,,OPHIOGLOSSACEAE,Austral Moonwort,W00027,Botrychium,australe,Botrychium australe,,,,,,,,Botrychium australe R.Br.,,Endangered,Pteridophyta,     ,E,[PJL: extinct],,,1990-10-02 00:00:00,
,,OPHIOGLOSSACEAE,Large Adder's-tongue,C00029,Ophioglossum,polyphyllum,Ophioglossum polyphyllum,,,,,,,,Ophioglossum polyphyllum A.Braun,,Rare,Pteridophyta,     ,R,,,,1990-10-02 00:00:00,
,,OSMUNDACEAE,King Fern,M00030,Todea,barbara,Todea barbara,,,,,,,,Todea barbara (L.)T.Moore,,Endangered,Pteridophyta,     ,E,,,,1990-10-02 00:00:00,
,,SCHIZAEACEAE,Forked Comb-fern,Q00032,Schizaea,bifida,Schizaea bifida,,,,,,,,Schizaea bifida Willd.,,Vulnerable,Pteridophyta,     ,V,,,,1990-10-02 00:00:00,
,,SCHIZAEACEAE,Narrow Comb-fern,S00033,Schizaea,fistulosa,Schizaea fistulosa,,,,,,,,Schizaea fistulosa Labill.,,Vulnerable,Pteridophyta,     ,V,,,,1990-10-02 00:00:00,
,,DICKSONIACEAE,Soft Tree-fern,U00034,Dicksonia,antarctica,Dicksonia antarctica,,,,,,,,Dicksonia antarctica Labill.,,Endangered,Pteridophyta,     ,E,,,,1990-10-02 00:00:00,
,,DENNSTAEDTIACEAE,Lacy Ground-fern,E04242,Dennstaedtia,davallioides,Dennstaedtia davallioides,,,,,,,,Dennstaedtia davallioides (R.Br.)T.Moore,,Endangered,Pteridophyta,     ,E,,,,1990-10-02 00:00:00,
,,DENNSTAEDTIACEAE,Bat's-wing Fern,M00058,Histiopteris,incisa,Histiopteris incisa,,,,,,,,Histiopteris incisa (Thunb.)J.Sm.,,Endangered,Pteridophyta,     ,E,,,,1990-10-02 00:00:00,
,,DENNSTAEDTIACEAE,Ruddy Ground-fern,A00060,Hypolepis,rugosula,Hypolepis rugosula,,,,,,,,Hypolepis rugosula (Labill.)J.Sm.,,Rare,Pteridophyta,     ,R,,,,1990-10-02 00:00:00,
,,ADIANTACEAE,Dainty Maiden-hair,A00036,Adiantum,capillus-veneris,Adiantum capillus-veneris,,,,,,,,Adiantum capillus-veneris L.,,Vulnerable,Pteridophyta,     ,V,,,,1990-10-02 00:00:00,
,,ADIANTACEAE,Annual Fern,C00037,Anogramma,leptophylla,Anogramma leptophylla,,,,,,,,Anogramma leptophylla (L.)Link,,Rare,Pteridophyta,     ,R,,,,1990-10-02 00:00:00,
,,PTERIDACEAE,Tender Brake,G00063,Pteris,tremula,Pteris tremula,,,,,,,,Pteris tremula R.Br.,,Rare,Pteridophyta,     ,R,not evaluated,,,1990-10-02 00:00:00,
,,BLECHNACEAE,Lance Water-fern,C00053,Blechnum,chambersii,Blechnum chambersii,,,,,,,,Blechnum chambersii Tindale,,Endangered,Pteridophyta,     ,E,,,,1990-10-02 00:00:00,
,,BLECHNACEAE,Fishbone Water-fern,G00055,Blechnum,nudum,Blechnum nudum,,,,,,,,Blechnum nudum (Labill.)Mett. ex Luerss.,,Rare,Pteridophyta,     ,R,,,,1990-10-02 00:00:00,
,,BLECHNACEAE,Small Rasp-fern,K00057,Blechnum,rupestre,Blechnum rupestre,,,,,,,,Blechnum rupestre (Kaulf. ex Link)Christenh.,,Endangered,Pteridophyta,     ,E,,,,1990-10-02 00:00:00,2018-01-16 15:47:12
,,BLECHNACEAE,Hard Water-fern,Y00056,Blechnum,wattsii,Blechnum wattsii,,,,,,,,Blechnum wattsii Tindale,,Rare,Pteridophyta,     ,R,not evaluated,,,1990-10-02 00:00:00,
,,DRYOPTERIDACEAE,Shiny Shield-fern,E00046,Lastreopsis,acuminata,Lastreopsis acuminata,,,,,,,,Lastreopsis acuminata (Houlston)C.V.Morton,,Endangered,Pteridophyta,     ,E,,,,1990-10-02 00:00:00,
,,DRYOPTERIDACEAE,Mother Shield-fern,G00047,Polystichum,proliferum,Polystichum proliferum,,,,,,,,Polystichum proliferum (R.Br.)C.Presl,,Endangered,Pteridophyta,     ,E,,,,1990-10-02 00:00:00,
,,ASPLENIACEAE,Common Spleenwort,U00050,Asplenium,trichomanes,Asplenium trichomanes,,,,,,,,Asplenium trichomanes L.,,Rare,Pteridophyta,     ,R,,,,1990-10-02 00:00:00,
,,THELYPTERIDACEAE,Soft Shield-fern,Y00064,Christella,dentata,Christella dentata,,,,,,,,Christella dentata (Forssk.)Brownsey & Jermy,,Rare,Pteridophyta,     ,R,,,,1990-10-02 00:00:00,
,,MARSILEACEAE,Austral Pillwort,M00074,Pilularia,novae-hollandiae,Pilularia novae-hollandiae,,,,,,,,Pilularia novae-hollandiae A.Braun,,Rare,Pteridophyta,     ,R,not evaluated,,,1990-10-02 00:00:00,
,,CASUARINACEAE,Mount Compass Oak-bush,U03634,Allocasuarina,robusta,Allocasuarina robusta,,,EN,2006-11-27 00:00:00,,,,Allocasuarina robusta (Macklin)L.A.S.Johnson,,Endangered,Angiospermae,     ,E,EN B1+2ab(iii),,,1990-10-02 00:00:00,
,,PROTEACEAE,,E00902,Grevillea,anethifolia,Grevillea anethifolia,,,,,,,,Grevillea anethifolia R.Br.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,PROTEACEAE,Dissected Holly-leaf Grevillea,Y05960,Grevillea,angustiloba,Grevillea angustiloba ssp. wirregaensis,,,,,,,,Grevillea angustiloba (F.Muell.)Downing ssp. wirregaensis Downing,,Endangered,Angiospermae,ssp. wirregaensis    ,E,"updated E to null, Apr 2007 (ERROR, WRONG SSP. SUBMITTED, ssp. wirregaensis should have been listed CR  instead).  Updated null to E Sep 2007.PJL 15/1/2018: The 2008 NPW Schedules amendment replaced ssp. angustiloba on Schedule 7 listing with ""Grevillea angustiloba"" (no subsp.) which is still in error!",,,2005-03-14 00:00:00,
,,PROTEACEAE,Prickly Grevillea,Q03704,Grevillea,aquifolium,Grevillea aquifolium,,,,,,,,Grevillea aquifolium Lindl.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,PROTEACEAE,Prickly Grevillea,Y05768,Grevillea,halmaturina,Grevillea halmaturina ssp. halmaturina,,,,,,,,Grevillea halmaturina Tate ssp. halmaturina,,Rare,Angiospermae,ssp. halmaturina    ,R,RA d(i),,,2005-02-01 00:00:00,
,,PROTEACEAE,Prickly Grevillea,K05769,Grevillea,halmaturina,Grevillea halmaturina ssp. laevis,,,,,,,,Grevillea halmaturina Tate ssp. laevis Makinson,,Rare,Angiospermae,ssp. laevis    ,R,RA d(i),,,2005-02-01 00:00:00,
,,PROTEACEAE,Rogers' Spider-flower,Q04132,Grevillea,lavandulacea,Grevillea lavandulacea ssp. rogersii,,,,,,,,Grevillea lavandulacea Schltdl. ssp. rogersii (Maiden)Makinson,,Rare,Angiospermae,ssp. rogersii    ,R,not evaluated,,,1990-10-02 00:00:00,2005-03-14 00:00:00
,,PROTEACEAE,Rough Spider-flower,M03990,Grevillea,muricata,Grevillea muricata,,,,,,,,Grevillea muricata J.M.Black,,Rare,Angiospermae,     ,R,"RA d(i) - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.",,,1990-10-02 00:00:00,
,,PROTEACEAE,Narrow-leaf Grevillea,A05392,Grevillea,pauciflora,Grevillea pauciflora ssp. leptophylla,,,,,,,,Grevillea pauciflora R.Br. ssp. leptophylla W.R.Barker,,Rare,Angiospermae,ssp. leptophylla    ,R,,,,1993-06-10 00:00:00,2004-10-08 00:00:00
,,PROTEACEAE,Mt Finke Grevillea,W00919,Grevillea,treueriana,Grevillea treueriana,,,VU,2000-07-16 00:00:00,,,,Grevillea treueriana F.Muell.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,PROTEACEAE,Enigma Hakea,A01012,Hakea,aenigma,Hakea aenigma,,,,,,,,Hakea aenigma W.R.Barker & Haegi,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,PROTEACEAE,Hooked Needlewood,S04133,Hakea,tephrosperma,Hakea tephrosperma,,,,,,,,Hakea tephrosperma R.Br.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,OLACACEAE,,G00939,Olax,obcordata,Olax obcordata,,,,,,,,Olax obcordata A.S.George,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,SANTALACEAE,Yellow Sour-bush,Q00940,Choretrum,chrysanthum,Choretrum chrysanthum,,,,,,,,Choretrum chrysanthum F.Muell.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,2012-06-08 16:17:54
,,SANTALACEAE,Spiked Sour-bush,G32191,Choretrum,spicatum,Choretrum spicatum ssp. continentale,,,,,,,,Choretrum spicatum F.Muell. ssp. continentale Lepschi,,Rare,Angiospermae,ssp. continentale    ,R,,,,2010-12-22 00:00:00,
,,SANTALACEAE,Spiked Sour-bush,S32189,Choretrum,spicatum,Choretrum spicatum ssp. spicatum,,,,,,,,Choretrum spicatum F.Muell. ssp. spicatum,,Rare,Angiospermae,ssp. spicatum    ,R,,,,2010-12-22 00:00:00,
,,SANTALACEAE,Pale-fruit Cherry,E00946,Exocarpos,strictus,Exocarpos strictus,,,,,,,,Exocarpos strictus R.Br.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,SANTALACEAE,,K00949,Leptomeria,preissiana,Leptomeria preissiana,,,,,,,,Leptomeria preissiana (Miq.)A.DC.,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,SANTALACEAE,Sandalwood,C00953,Santalum,spicatum,Santalum spicatum,,,,,,,,Santalum spicatum (R.Br.)A.DC.,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,POLYGONACEAE,Spiny Lignum,W00979,Duma,horrida,Duma horrida ssp. horrida,,,,,,,,Duma horrida (H.Gross)T.M.Schust. ssp. horrida,,Rare,Angiospermae,ssp. horrida    ,R,not evaluated,,,1990-10-02 00:00:00,2013-02-28 15:53:19
,,POLYGONACEAE,Wiry Dock,Q05840,Rumex,dumosus,Rumex dumosus,,,,,,,,Rumex dumosus A.Cunn. ex Meisn.,,Rare,Angiospermae,     ,R,,,,2005-02-16 00:00:00,
,,GYROSTEMONACEAE,Slender Bell-fruit,A01004,Codonocarpus,pyramidalis,Codonocarpus pyramidalis,,,VU,2000-07-16 00:00:00,,,,Codonocarpus pyramidalis (F.Muell.)F.Muell.,,Endangered,Angiospermae,     ,E,not evaluated,,,1990-10-02 00:00:00,
,,AIZOACEAE,Ridged Noon-flower,E01030,Sarcozona,bicarinata,Sarcozona bicarinata,,,,,,,,Sarcozona bicarinata S.T.Blake,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,PORTULACACEAE,Bead Purslane,U01054,Calandrinia,sphaerophylla,Calandrinia sphaerophylla,,,,,,,,Calandrinia sphaerophylla J.M.Black,,Rare,Angiospermae,     ,R,RA d(ii),,,1990-10-02 00:00:00,
,,PORTULACACEAE,,W01055,Calandrinia,stagnensis,Calandrinia stagnensis,,,,,,,,Calandrinia stagnensis J.M.Black,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,PORTULACACEAE,White Purslane,Q02876,Montia,australasica,Montia australasica,,,,,,,,Montia australasica (Hook.f.)Pax & K.Hoffm.,,Rare,Angiospermae,     ,R,"updated R* to R, Sep 2007",,,1990-10-02 00:00:00,2009-11-09 00:00:00
,,PORTULACACEAE,Waterblinks,E01058,Montia,fontana,Montia fontana ssp. chondrosperma,,,,,,,,Montia fontana L. ssp. chondrosperma (Fenzl)Walters,,Vulnerable,Angiospermae,ssp. chondrosperma    ,V,,,,1990-10-02 00:00:00,
,,CARYOPHYLLACEAE,Coast Colobanth,K01069,Colobanthus,apetalus,Colobanthus apetalus,,,,,,,,Colobanthus apetalus (Labill.)Druce,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,CARYOPHYLLACEAE,Tufted Knawel,Z01087,Scleranthus,diander,Scleranthus diander,,,,,,,,Scleranthus diander R.Br.,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,CARYOPHYLLACEAE,Swamp Starwort,G06063,Stellaria,angustifolia,Stellaria angustifolia ssp. tenella,,,,,,,,Stellaria angustifolia Hook. ssp. tenella C.H.Mill. & J.G.West,,Rare,Angiospermae,ssp. tenella    ,R,not evaluated,,,2005-06-08 00:00:00,2019-08-26 10:30:23
,,CARYOPHYLLACEAE,Rayless Starwort,W32763,Stellaria,multiflora,Stellaria multiflora ssp. collaris,,,,,,,,Stellaria multiflora Hook. ssp. collaris C.H.Mill. & J.G.West,,Rare,Angiospermae,ssp. collaris    ,R,,,,2019-08-26 00:00:00,
,,CARYOPHYLLACEAE,Rayless Starwort,U32762,Stellaria,multiflora,Stellaria multiflora ssp. multiflora,,,,,,,,Stellaria multiflora Hook. ssp. multiflora,,Rare,Angiospermae,ssp. multiflora    ,R,,,,2019-08-26 00:00:00,
,,CARYOPHYLLACEAE,Rayless Starwort,A32764,Stellaria,multiflora,Stellaria multiflora ssp. nebulosa,,,,,,,,Stellaria multiflora Hook. ssp. nebulosa C.H.Mill. & J.G.West,,Rare,Angiospermae,ssp. nebulosa    ,R,,,,2019-08-26 00:00:00,
,,CARYOPHYLLACEAE,Prickly Starwort,G01111,Stellaria,pungens,Stellaria pungens,,,,,,,,Stellaria pungens Brongn.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,CHENOPODIACEAE,,U01222,Atriplex,australasica,Atriplex australasica,,,,,,,,Atriplex australasica Moq.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,CHENOPODIACEAE,Eichler's Saltbush,E02854,Atriplex,eichleri,Atriplex eichleri,,,,,,,,Atriplex eichleri Aellen,,Rare,Angiospermae,     ,R,RA d(ii),,,1990-10-02 00:00:00,
,,CHENOPODIACEAE,,E05502,Atriplex,humifusa,Atriplex humifusa,,,,,,,,Atriplex humifusa Paul G.Wilson,,Vulnerable,Angiospermae,     ,V,,,,1996-07-18 00:00:00,
,,CHENOPODIACEAE,Koch's Saltbush,Q01132,Atriplex,kochiana,Atriplex kochiana,,,,,,,,Atriplex kochiana Maiden,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,CHENOPODIACEAE,,S01141,Atriplex,morrisii,Atriplex morrisii,,,,,,,,Atriplex morrisii R.H.Anderson,,Vulnerable,Angiospermae,     ,V,,,,1990-10-02 00:00:00,
,,CHENOPODIACEAE,Coral Saltbush,G03515,Atriplex,papillata,Atriplex papillata,,,,,,,,Atriplex papillata J.H.Willis,,Endangered,Angiospermae,     ,E,,,,1990-10-02 00:00:00,
,,CHENOPODIACEAE,Papery Goosefoot,M01174,Chenopodium,erosum,Chenopodium erosum,,,,,,,,Chenopodium erosum R.Br.,,Rare,Angiospermae,     ,R,,,,1990-10-02 00:00:00,
,,CHENOPODIACEAE,Black Cotton-bush,Z03471,Maireana,decalvans,Maireana decalvans,,,,,,,,Maireana decalvans (Gand.)Paul G.Wilson,,Endangered,Angiospermae,     ,E,not,,,1990-10-02 00:00:00,
,,CHENOPODIACEAE,Bottle Fissure-plant,Q01192,Maireana,excavata,Maireana excavata,,,,,,,,Maireana excavata (J.M.Black)Paul G.Wilson,,Vulnerable,Angiospermae,     ,V,not evaluated,,,1990-10-02 00:00:00,
,,CHENOPODIACEAE,Black-fruit Bluebush,W03475,Maireana,melanocarpa,Maireana melanocarpa,,,,updated from V to null Jun 07,,,,Maireana melanocarpa Paul G.Wilson,,Rare,Angiospermae,     ,R,RA d(ii),,,1990-10-02 00:00:00,
