id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,kingdom,class,family,vernacular name,scientificNameAuthorship,sourceStatus,significant,status,endemicity,epbcStatus
4040436,Aphyllorchis anomala,,Aphyllorchis anomala,https://id.biodiversity.org.au/taxon/apni/51395454,dr493,"[{'key': 'taxonID', 'value': '9881'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Dockrill'}, {'key': 'sourceStatus', 'value': 'NT'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Near Threatened'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",9881,Plantae,Equisetopsida,Orchidaceae,,Dockrill,NT,Y,Near Threatened,Queensland endemic,
4040964,Aphyllorchis queenslandica,,Aphyllorchis queenslandica,https://id.biodiversity.org.au/taxon/apni/51395456,dr493,"[{'key': 'taxonID', 'value': '12863'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Dockrill'}, {'key': 'sourceStatus', 'value': 'NT'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Near Threatened'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",12863,Plantae,Equisetopsida,Orchidaceae,,Dockrill,NT,Y,Near Threatened,Queensland endemic,
4041034,Apostasia,,Apostasia,https://id.biodiversity.org.au/taxon/apni/51395479,dr493,"[{'key': 'taxonID', 'value': '11219'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}]",11219,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,,
4040792,Apostasia wallichii,,Apostasia wallichii,https://id.biodiversity.org.au/taxon/apni/51395481,dr493,"[{'key': 'taxonID', 'value': '15686'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",15686,Plantae,Equisetopsida,Orchidaceae,,R.Br.,SL,Y,Special least concern,Naturally occurs in Queensland and overseas,
4040804,Appendicula,,Appendicula,https://id.biodiversity.org.au/taxon/apni/51395490,dr493,"[{'key': 'taxonID', 'value': '20195'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'significant', 'value': 'N'}]",20195,Plantae,Equisetopsida,Orchidaceae,,,,N,,,
4041167,Appendicula australiensis,,Appendicula australiensis,https://id.biodiversity.org.au/taxon/apni/51395492,dr493,"[{'key': 'taxonID', 'value': '7919'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(F.M.Bailey) M.A.Clem. & D.L.Jones'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",7919,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Naturally occurs in Queensland and overseas,
4040255,Appendicula reflexa,,Appendicula reflexa,ALA_DR493_140,dr493,"[{'key': 'taxonID', 'value': '12631'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Blume'}, {'key': 'significant', 'value': 'N'}]",12631,Plantae,Equisetopsida,Orchidaceae,,Blume,,N,,,
4040867,Arthrochilus,Elbow Orchids,Arthrochilus,https://id.biodiversity.org.au/taxon/apni/51395509,dr493,"[{'key': 'taxonID', 'value': '9162'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'significant', 'value': 'N'}, {'key': 'endemicity', 'value': 'Native to Queensland - endemicity not defined'}]",9162,Plantae,Equisetopsida,Orchidaceae,,,,N,,Native to Queensland - endemicity not defined,
4040673,Arthrochilus apectus,,Arthrochilus apectus,https://id.biodiversity.org.au/taxon/apni/51395511,dr493,"[{'key': 'taxonID', 'value': '30805'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",30805,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland endemic,
4040349,Arthrochilus aquilus,,Arthrochilus aquilus,https://id.biodiversity.org.au/taxon/apni/51395513,dr493,"[{'key': 'taxonID', 'value': '30806'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",30806,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland endemic,
4040296,Arthrochilus byrnesii,,Phoringopsis byrnesii,https://id.biodiversity.org.au/taxon/apni/51407870,dr493,"[{'key': 'taxonID', 'value': '41413'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Blaxell'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",41413,Plantae,Equisetopsida,Orchidaceae,,Blaxell,SL,Y,Special least concern,Queensland endemic,
4040921,Arthrochilus corinnae,,Arthrochilus corinnae,https://id.biodiversity.org.au/taxon/apni/51395515,dr493,"[{'key': 'taxonID', 'value': '30807'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",30807,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland endemic,
4040982,Arthrochilus dockrillii,,Phoringopsis dockrillii,https://id.biodiversity.org.au/taxon/apni/51407872,dr493,"[{'key': 'taxonID', 'value': '13369'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Lavarack'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",13369,Plantae,Equisetopsida,Orchidaceae,,Lavarack,SL,Y,Special least concern,Queensland endemic,
4040613,Arthrochilus irritabilis,Leafy Elbow Orchid,Arthrochilus irritabilis,https://id.biodiversity.org.au/taxon/apni/51395517,dr493,"[{'key': 'taxonID', 'value': '15816'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'vernacular name', 'value': 'leafy elbow orchid'}, {'key': 'scientificNameAuthorship', 'value': 'F.Muell.'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",15816,Plantae,Equisetopsida,Orchidaceae,leafy elbow orchid,F.Muell.,SL,Y,Special least concern,Queensland endemic,
4041004,Arthrochilus lavarackianus,,Phoringopsis lavarackiana,https://id.biodiversity.org.au/taxon/apni/51407874,dr493,"[{'key': 'taxonID', 'value': '31121'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(D.L.Jones) Lavarack'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",31121,Plantae,Equisetopsida,Orchidaceae,,(D.L.Jones) Lavarack,SL,Y,Special least concern,Queensland endemic,
4041038,Arthrochilus oreophilus,,Arthrochilus oreophilus,https://id.biodiversity.org.au/taxon/apni/51395521,dr493,"[{'key': 'taxonID', 'value': '7932'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",7932,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland endemic,
4040688,Arthrochilus prolixus,Leafy Elbow Orchid,Arthrochilus prolixus,https://id.biodiversity.org.au/taxon/apni/51395523,dr493,"[{'key': 'taxonID', 'value': '8527'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Australian endemic'}]",8527,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Australian endemic,
4040272,Arthrochilus rosulatus,,Arthrochilus rosulatus,https://id.biodiversity.org.au/taxon/apni/51395525,dr493,"[{'key': 'taxonID', 'value': '7933'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",7933,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland endemic,
4040230,Arthrochilus sabulosus,,Arthrochilus sabulosus,https://id.biodiversity.org.au/taxon/apni/51395527,dr493,"[{'key': 'taxonID', 'value': '7934'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",7934,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland endemic,
4040978,Arthrochilus stenophyllus,,Arthrochilus stenophyllus,https://id.biodiversity.org.au/taxon/apni/51395529,dr493,"[{'key': 'taxonID', 'value': '7935'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'D.L.Jones'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",7935,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland endemic,
4040396,Blepharoglossum condylobulbon,,Blepharoglossum condylobulbon,ALA_DR652_1293,dr493,"[{'key': 'taxonID', 'value': '41483'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Rchb.f.) L.Li'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",41483,Plantae,Equisetopsida,Orchidaceae,,(Rchb.f.) L.Li,V,Y,Vulnerable,Naturally occurs in Queensland and overseas,
4040401,Bletilla striata,Hyacinth Orchid,Bletilla striata,ALA_DR493_155,dr493,"[{'key': 'taxonID', 'value': '39196'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Thunb.) Rchb.f.'}]",39196,Plantae,Equisetopsida,Orchidaceae,,(Thunb.) Rchb.f.,,,,,
4040798,Bogoria matutina,,Bogoria matutina,ALA_DR652_1294,dr493,"[{'key': 'taxonID', 'value': '41817'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(D.L.Jones & M.A.Clem.) M.A.Clem. & D.L.Jones'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}, {'key': 'epbcStatus', 'value': 'Vulnerable'}]",41817,Plantae,Equisetopsida,Orchidaceae,,(D.L.Jones & M.A.Clem.) M.A.Clem. & D.L.Jones,V,Y,Vulnerable,Queensland endemic,Vulnerable
4040318,Bromheadia,,Bromheadia,https://id.biodiversity.org.au/taxon/apni/51396076,dr493,"[{'key': 'taxonID', 'value': '20317'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Native to Queensland - endemicity not defined'}]",20317,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Native to Queensland - endemicity not defined,
4041128,Bromheadia pulchra,,Bromheadia pulchra,https://id.biodiversity.org.au/taxon/apni/51396078,dr493,"[{'key': 'taxonID', 'value': '5601'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'Schltr.'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",5601,Plantae,Equisetopsida,Orchidaceae,,Schltr.,SL,Y,Special least concern,Naturally occurs in Queensland and overseas,
4040829,Bryobium dischorense,,Eria dischorensis,https://id.biodiversity.org.au/taxon/apni/51405048,dr493,"[{'key': 'taxonID', 'value': '33231'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Schltr.) M.A.Clem. & D.L.Jones'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",33231,Plantae,Equisetopsida,Orchidaceae,,(Schltr.) M.A.Clem. & D.L.Jones,V,Y,Vulnerable,Queensland endemic,
4041156,Bryobium eriaeoides,,Eria eriaeoides,https://id.biodiversity.org.au/taxon/apni/51405050,dr493,"[{'key': 'taxonID', 'value': '35688'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(F.M.Bailey) M.A.Clem. & D.L.Jones'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",35688,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland endemic,
4041079,Bryobium irukandjianum,,Eria irukandjiana,https://id.biodiversity.org.au/taxon/apni/51405054,dr493,"[{'key': 'taxonID', 'value': '32737'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(St.Cloud) M.A.Clem. & D.L.Jones'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",32737,Plantae,Equisetopsida,Orchidaceae,,(St.Cloud) M.A.Clem. & D.L.Jones,V,Y,Vulnerable,Queensland endemic,
4040326,Bryobium queenslandicum,,Eria queenslandica,https://id.biodiversity.org.au/taxon/apni/51405060,dr493,"[{'key': 'taxonID', 'value': '33434'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(T.E.Hunt) M.A.Clem. & D.L.Jones'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",33434,Plantae,Equisetopsida,Orchidaceae,,(T.E.Hunt) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland endemic,
4040653,Bulbophyllum,,Bulbophyllum,https://id.biodiversity.org.au/taxon/apni/51396308,dr493,"[{'key': 'taxonID', 'value': '13491'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'significant', 'value': 'N'}, {'key': 'endemicity', 'value': 'Native to Queensland - endemicity not defined'}]",13491,Plantae,Equisetopsida,Orchidaceae,,,,N,,Native to Queensland - endemicity not defined,
4040340,Bulbophyllum argyropus,One-leaf Orchid,Bulbophyllum argyropus,https://id.biodiversity.org.au/taxon/apni/51396317,dr493,"[{'key': 'taxonID', 'value': '9493'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': '(Endl.) Rchb.f.'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Australian endemic'}]",9493,Plantae,Equisetopsida,Orchidaceae,,(Endl.) Rchb.f.,V,Y,Vulnerable,Australian endemic,
4041164,Bulbophyllum aurantiacum var. wattsii,Red Rope Orchid,Bulbophyllum schillerianum,https://id.biodiversity.org.au/taxon/apni/51396367,dr493,"[{'key': 'taxonID', 'value': '40385'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'sourceStatus', 'value': 'C'}, {'key': 'significant', 'value': 'N'}, {'key': 'status', 'value': 'Least concern'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",40385,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland endemic,
4040773,Bulbophyllum baileyi,,Bulbophyllum baileyi,https://id.biodiversity.org.au/taxon/apni/51396319,dr493,"[{'key': 'taxonID', 'value': '14016'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'F.Muell.'}, {'key': 'sourceStatus', 'value': 'SL'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Special least concern'}, {'key': 'endemicity', 'value': 'Naturally occurs in Queensland and overseas'}]",14016,Plantae,Equisetopsida,Orchidaceae,,F.Muell.,SL,Y,Special least concern,Naturally occurs in Queensland and overseas,
4040683,Bulbophyllum boonjee,,Bulbophyllum boonjee,https://id.biodiversity.org.au/taxon/apni/51396321,dr493,"[{'key': 'taxonID', 'value': '9437'}, {'key': 'kingdom', 'value': 'Plantae'}, {'key': 'class', 'value': 'Equisetopsida'}, {'key': 'family', 'value': 'Orchidaceae'}, {'key': 'scientificNameAuthorship', 'value': 'B.Gray & D.L.Jones'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'significant', 'value': 'Y'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'endemicity', 'value': 'Queensland endemic'}]",9437,Plantae,Equisetopsida,Orchidaceae,,B.Gray & D.L.Jones,V,Y,Vulnerable,Queensland endemic,
