id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,Grouping,SPECIESTYPE,NSXCODE,vernacular name,Clarifier,Threaten a species/environment;,Threaten someones privacy;,Reason
3555357,Amytornis whitei aenigma,Yellabinna Rufous Grasswren,Amytornis whitei aenigma,ALA_DR653_210,dr884,"[{'key': 'Grouping', 'value': 'Birds'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'C21181'}, {'key': 'vernacular name', 'value': 'Yellabinna Rufous Grasswren'}, {'key': 'Clarifier', 'value': 'all records'}]",Birds,B,C21181,Yellabinna Rufous Grasswren,all records,,,
3555358,Amytornis whitei oweni,Sandhill Rufous Grasswren,Amytornis whitei oweni,ALA_DR653_211,dr884,"[{'key': 'Grouping', 'value': 'Birds'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'E21182'}, {'key': 'vernacular name', 'value': 'Sandhill Rufous Grasswren'}, {'key': 'Clarifier', 'value': 'all records'}]",Birds,B,E21182,Sandhill Rufous Grasswren,all records,,,
3791758,Phebalium squamulosum,Forest Phebalium,Phebalium squamulosum,https://id.biodiversity.org.au/taxon/apni/51294044,dr884,"[{'key': 'Grouping', 'value': 'Shrub'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}]",Shrub,P,,,"Grid references, lats and longs, detailed location descriptions",y,,
3791759,Phebalium squamulosum ssp. squamulosum,Forest Phebalium,Phebalium squamulosum subsp. squamulosum,https://id.biodiversity.org.au/node/apni/2893993,dr884,"[{'key': 'Grouping', 'value': 'Shrub'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'E04842'}, {'key': 'vernacular name', 'value': 'Scaly Phebalium'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'restricted number of individuals'}]",Shrub,P,E04842,Scaly Phebalium,"Grid references, lats and longs, detailed location descriptions",y,,restricted number of individuals
3814546,Caladenia White spider orchid group,Fairy Orchids,Caladenia,https://id.biodiversity.org.au/taxon/apni/51398751,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'E04382'}, {'key': 'vernacular name', 'value': 'White Spider-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'this complex contains sensitive species'}]",Orchids,P,E04382,White Spider-orchid,"Grid references, lats and longs, detailed location descriptions",y,,this complex contains sensitive species
3814547,Phebalium calcicola,Limestone Phebalium,Phebalium calcicola,ALA_DR653_585,dr884,"[{'key': 'Grouping', 'value': 'Shrub'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'E04842'}, {'key': 'vernacular name', 'value': 'Limestone Phebalium'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'restricted number of individuals'}]",Shrub,P,E04842,Limestone Phebalium,"Grid references, lats and longs, detailed location descriptions",y,,restricted number of individuals
3815236,Blechnum rupestre,Small Rasp-fern,Blechnum rupestre,https://id.biodiversity.org.au/taxon/apni/51269496,dr884,"[{'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'K00057'}, {'key': 'vernacular name', 'value': 'Small Rasp-fern'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",,P,K00057,Small Rasp-fern,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
3820260,Blechnum rupestre,Small Rasp-fern,Blechnum rupestre,https://id.biodiversity.org.au/taxon/apni/51269496,dr884,"[{'key': 'Grouping', 'value': 'Ferns & Allies'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'K00057'}, {'key': 'vernacular name', 'value': 'Small Rasp-fern'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Ferns & Allies,P,K00057,Small Rasp-fern,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
4054623,Neophema chrysogaster,Orange-bellied Parrot,Neophema (Neonanodes) chrysogaster,https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8,dr884,"[{'key': 'Clarifier', 'value': 'all locations'}, {'key': 'Grouping', 'value': 'Parrots'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'K00305'}, {'key': 'vernacular name', 'value': 'Orange-bellied Parrot'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'restricted number of individuals'}]",Parrots,B,K00305,Orange-bellied Parrot,all locations,y,,restricted number of individuals
3815239,Doodia caudata,Small Rasp-fern,Blechnum rupestre,https://id.biodiversity.org.au/taxon/apni/51269496,dr884,"[{'key': 'Grouping', 'value': 'Ferns & Allies'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade.'}]",Ferns & Allies,P,,,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered at risk from illegal collection, particularly for the ornamental horticulture trade."
4066072,Amanita rubescens,The Blusher,Amanita rubescens,https://id.biodiversity.org.au/node/fungi/60092379,dr884,"[{'key': 'Grouping', 'value': 'Fungi'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'W30203'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'This is a prized edible fungus that could be threatened by collection for human consumption.'}]",Fungi,P,W30203,,"Grid references, lats and longs, detailed location descriptions",y,,This is a prized edible fungus that could be threatened by collection for human consumption.
4100511,Amytornis striatus howei,Striated Grasswren,Amytornis striatus howei,ALA_DR653_208,dr884,"[{'key': 'Grouping', 'value': 'Birds'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'A21180'}, {'key': 'vernacular name', 'value': 'Striated Grasswren'}, {'key': 'Clarifier', 'value': 'all records'}, {'key': 'Threaten a species/environment;', 'value': 'yes'}]",Birds,B,A21180,Striated Grasswren,all records,yes,,
4201274,Falco peregrinus macropus,Peregrine Falcon,Falco (Hierofalco) peregrinus macropus,https://biodiversity.org.au/afd/taxa/0946a897-aece-487a-8ec9-90fff71e3824,dr884,"[{'key': 'Grouping', 'value': 'Raptors'}, {'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'S00237'}, {'key': 'vernacular name', 'value': 'Peregrine Falcon'}, {'key': 'Clarifier', 'value': 'All known nests on natural and artificial structures'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'These Raptors are listed under the SA NP&W Act and are at risk of egg collection and nest disturbance. Data restrictions are consistent with other current jurisdictional restrictions (see below).'}]",Raptors,B,S00237,Peregrine Falcon,All known nests on natural and artificial structures,y,,These Raptors are listed under the SA NP&W Act and are at risk of egg collection and nest disturbance. Data restrictions are consistent with other current jurisdictional restrictions (see below).
4201275,Thinornis cucullatus cucullatus,Eastern Hooded Dotteral,Thinornis cucullatus cucullatus,https://biodiversity.org.au/afd/taxa/a1591e76-2f0e-4107-a24d-9263f58b03eb,dr884,"[{'key': 'SPECIESTYPE', 'value': 'B'}, {'key': 'NSXCODE', 'value': 'M00138'}, {'key': 'vernacular name', 'value': 'Hooded Plover'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'Reduce the risk of locations being targetted by those wishing to access the nesting areas'}]",,B,M00138,Hooded Plover,,y,,Reduce the risk of locations being targetted by those wishing to access the nesting areas
4216576,Amanita phalloides,,Amanita phalloides,https://id.biodiversity.org.au/node/fungi/60092357,dr884,"[{'key': 'Grouping', 'value': 'Fungi'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'G32863'}, {'key': 'vernacular name', 'value': 'Death Cap'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'n'}, {'key': 'Reason', 'value': 'This is a deadly poisonous species denatured for public safety.'}]",Fungi,P,G32863,Death Cap,"Grid references, lats and longs, detailed location descriptions",n,,This is a deadly poisonous species denatured for public safety.
4216577,Boletus edulis,,Boletus edulis,https://id.biodiversity.org.au/node/fungi/60096389,dr884,"[{'key': 'Grouping', 'value': 'Fungi'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Q32876'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'This is a prized edible fungus that could be threatened by collection for human consumption.'}]",Fungi,P,Q32876,,"Grid references, lats and longs, detailed location descriptions",y,,This is a prized edible fungus that could be threatened by collection for human consumption.
4216578,Morchella esculenta,Common Morel,Morchella esculenta,NZOR-6-73126,dr884,"[{'key': 'Grouping', 'value': 'Fungi'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Q30852'}, {'key': 'vernacular name', 'value': 'Common Morel'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'This is a prized edible fungus that could be threatened by collection for human consumption.'}]",Fungi,P,Q30852,Common Morel,"Grid references, lats and longs, detailed location descriptions",y,,This is a prized edible fungus that could be threatened by collection for human consumption.
4216579,Morchella elata,,Morchella elata,https://id.biodiversity.org.au/node/fungi/60087705,dr884,"[{'key': 'Grouping', 'value': 'Fungi'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'S30853'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'This is a prized edible fungus that could be threatened by collection for human consumption.'}]",Fungi,P,S30853,,"Grid references, lats and longs, detailed location descriptions",y,,This is a prized edible fungus that could be threatened by collection for human consumption.
4216580,Psilocybe argentina,,Psilocybe argentina,https://id.biodiversity.org.au/node/fungi/60095723,dr884,"[{'key': 'Grouping', 'value': 'Fungi'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'C31073'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'This is a Hallucinogenic species that could be threatened by collection and records are denatured for species protection and public safety.'}]",Fungi,P,C31073,,"Grid references, lats and longs, detailed location descriptions",y,,This is a Hallucinogenic species that could be threatened by collection and records are denatured for species protection and public safety.
4216581,Psilocybe inquilina,,Psilocybe inquilina,https://id.biodiversity.org.au/node/fungi/60095747,dr884,"[{'key': 'Grouping', 'value': 'Fungi'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'E31074'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'This is a Hallucinogenic species that could be threatened by collection and records are denatured for species protection and public safety.'}]",Fungi,P,E31074,,"Grid references, lats and longs, detailed location descriptions",y,,This is a Hallucinogenic species that could be threatened by collection and records are denatured for species protection and public safety.
4216582,Psilocybe kolya,,Psilocybe kolya,https://id.biodiversity.org.au/node/fungi/60095749,dr884,"[{'key': 'Grouping', 'value': 'Fungi'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'G31075'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'This is a Hallucinogenic species that could be threatened by collection and records are denatured for species protection and public safety.'}]",Fungi,P,G31075,,"Grid references, lats and longs, detailed location descriptions",y,,This is a Hallucinogenic species that could be threatened by collection and records are denatured for species protection and public safety.
4216583,Psilocybe korra,,Psilocybe korra,https://id.biodiversity.org.au/node/fungi/60095751,dr884,"[{'key': 'Grouping', 'value': 'Fungi'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Y31076'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'This is a Hallucinogenic species that could be threatened by collection and records are denatured for species protection and public safety.'}]",Fungi,P,Y31076,,"Grid references, lats and longs, detailed location descriptions",y,,This is a Hallucinogenic species that could be threatened by collection and records are denatured for species protection and public safety.
4216584,Psilocybe kramburkicola,,Psilocybe kramburkicola,https://id.biodiversity.org.au/node/fungi/60095753,dr884,"[{'key': 'Grouping', 'value': 'Fungi'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'K31077'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'This is an hallucinogenic species that could be threatened by collection and records are denatured for species protection and public safety.'}]",Fungi,P,K31077,,"Grid references, lats and longs, detailed location descriptions",y,,This is an hallucinogenic species that could be threatened by collection and records are denatured for species protection and public safety.
