"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Diplodactylus capensis","urn:lsid:biodiversity.org.au:afd.taxon:9afd7381-8677-487f-afad-778858c0c7ae","Diplodactylus capensis","Diplodactylidae",,"Cape Range Stone Gecko","Priority Two","Near Threatened"
"Rhodanthe collina","https://id.biodiversity.org.au/node/apni/2893061","Rhodanthe collina","Asteraceae",,,"Priority One","Near Threatened"
"Heliotropium cupressinum","https://id.biodiversity.org.au/node/apni/2892851","Heliotropium cupressinum","Boraginaceae",,,"Priority One","Near Threatened"
"Hibiscus sp. Carnarvon (S. Van Leeuwen 5110)","https://id.biodiversity.org.au/node/apni/2900146","Hibiscus sp. Carnarvon (S.van Leeuwen 5110)","Malvaceae",,,"Priority One","Near Threatened"
"Acacia formidabilis","https://id.biodiversity.org.au/node/apni/2896965","Acacia formidabilis","Fabaceae",,,"Priority Three","Near Threatened"
"Anacampseros sp. Eremaean (F.Hort, J.Hort & J.Shanks 3248)","https://id.biodiversity.org.au/node/apni/2912395","Anacampseros sp. Eremaean (F.Hort, J.Hort & J.Shanks 3248)","Portulacaceae",,,"Priority One","Near Threatened"
"Dicarpidium sp. Purnululu (K.A. Menkhorst 766)","https://id.biodiversity.org.au/node/apni/2889116","Dicarpidium sp. Purnululu (K.A.Menkhorst 766)","Malvaceae",,,"Priority Two","Near Threatened"
"Stylidium articulatum","https://id.biodiversity.org.au/node/apni/2909670","Stylidium articulatum","Stylidiaceae",,"Stout Triggerplant","Priority Two","Near Threatened"
"Banksia pseudoplumosa","https://id.biodiversity.org.au/node/apni/2888568","Banksia pseudoplumosa","Proteaceae",,"False Plumed-banksia","Endangered","Endangered"
"Fimbristylis sp. Shay Gap (K.R. Newbey 10293)","ALA_Fimbristylis_sp_Shay_Gap_K_R_Newbey_10293","Fimbristylis sp. Shay Gap (K.R. Newbey 10293)",,,,"Priority One","Near Threatened"
"Triodia bromoides","https://id.biodiversity.org.au/node/apni/2896204","Triodia bromoides","Poaceae",,,"Priority Four","Near Threatened"
"Vigna sp. central (M.E.Trudgen 1626)","https://id.biodiversity.org.au/taxon/apni/51285785","Vigna sp. Hamersley Clay (A.A.Mitchell PRP 113)","Fabaceae",,,"Priority Two","Near Threatened"
"Eremophila sp. Tallering (J.D.Start & M.J.Greeve D 516)","https://id.biodiversity.org.au/taxon/apni/51294170","Eremophila ferricola","Scrophulariaceae",,,"Priority One","Near Threatened"
"Drakaea elastica","https://id.biodiversity.org.au/node/apni/2901635","Drakaea elastica","Orchidaceae",,"Glossy-leafed Hammer Orchid","Critically Endangered","Endangered"
"Polymeria distigma","https://id.biodiversity.org.au/node/apni/2918672","Polymeria distigma","Convolvulaceae",,,"Priority Three","Near Threatened"
"Tecticornia flabelliformis","https://id.biodiversity.org.au/node/apni/2902861","Tecticornia flabelliformis","Chenopodiaceae",,"Bead Glasswort","Priority One","Near Threatened"
"Lepidosperma lyonsii","https://id.biodiversity.org.au/node/apni/2916415","Lepidosperma lyonsii","Cyperaceae",,,"Priority Three","Near Threatened"
"Helicteres sp. Doongan (R.L.Barrett RLB 4951)","https://id.biodiversity.org.au/node/apni/2897540","Helicteres sp. Doongan (R.L.Barrett RLB 4951)","Malvaceae",,,"Priority One","Near Threatened"
"Anthocercis intricata","https://id.biodiversity.org.au/node/apni/2905262","Anthocercis intricata","Solanaceae",,,"Priority Three","Near Threatened"
"Heliotropium discorde","https://id.biodiversity.org.au/node/apni/2904678","Heliotropium discorde","Boraginaceae",,,"Priority One","Near Threatened"
"Verticordia jamiesonii","https://id.biodiversity.org.au/node/apni/2895950","Verticordia jamiesonii","Myrtaceae",,,"Priority Three","Near Threatened"
"Cyperus victoriensis","https://id.biodiversity.org.au/node/apni/2910074","Cyperus victoriensis","Cyperaceae",,"Yelka","Priority One","Near Threatened"
"Pseudemydura umbrina","urn:lsid:biodiversity.org.au:afd.taxon:8308a376-50a5-483b-ac9f-39d702b817ec","Pseudemydura umbrina","Chelidae",,"Western Swamp Turtle","Critically Endangered","Endangered"
"Acacia diminuta","https://id.biodiversity.org.au/node/apni/2906391","Acacia diminuta","Fabaceae",,,"Priority One","Near Threatened"
"Malleostemon sp. Mullewa (P. Winson B7365)","https://id.biodiversity.org.au/taxon/apni/51290204","Malleostemon nephroideus","Myrtaceae",,,"Priority One","Near Threatened"
"Acacia pterocaulon","https://id.biodiversity.org.au/node/apni/2920139","Acacia pterocaulon","Fabaceae",,,"Priority One","Near Threatened"
"Eremophila pinnatifida","https://id.biodiversity.org.au/node/apni/2917660","Eremophila pinnatifida","Scrophulariaceae",,"Dalwallinu Eremophila","Critically Endangered","Endangered"
"Utricularia arnhemica","https://id.biodiversity.org.au/node/apni/2886088","Utricularia arnhemica","Lentibulariaceae",,,"Priority One","Near Threatened"
"Kimboraga micromphala","urn:lsid:biodiversity.org.au:afd.taxon:ceec5297-5e88-40c6-a703-098f577488e7","Kimboraga micromphala","Camaenidae",,,"Priority Two","Near Threatened"
"Scaevola brookeana","https://id.biodiversity.org.au/node/apni/2904546","Scaevola brookeana","Goodeniaceae",,"Heart-leaved Fanflower","Priority Two","Near Threatened"
"Goodenia salina","https://id.biodiversity.org.au/node/apni/2891674","Goodenia salina","Goodeniaceae",,,"Priority Two","Near Threatened"
"Chamelaucium sp. Koolyanobbing (V.Clarke 644)","https://id.biodiversity.org.au/node/apni/2909145","Chamelaucium sp. Koolyanobbing (V.Clarke 644)","Myrtaceae",,,"Priority One","Near Threatened"
"Gastrolobium rotundifolium","https://id.biodiversity.org.au/node/apni/2895862","Gastrolobium rotundifolium","Fabaceae",,"Gilbernine Poison","Priority Three","Near Threatened"
"Isopogon drummondii","https://id.biodiversity.org.au/node/apni/7672843","Isopogon drummondii","Proteaceae",,,"Priority Three","Near Threatened"
"Fimbristylis sp. E Kimberley Flora (C.R. Dunlop 5403)","https://id.biodiversity.org.au/node/apni/2888314","Fimbristylis sp. E Kimberley Flora (C.R.Dunlop 5403)","Cyperaceae",,,"Priority One","Near Threatened"
"Stylidium sp. Boulder Rock (A.H. Burbidge 2536)","https://id.biodiversity.org.au/node/apni/2903870","Stylidium sp. Boulder Rock (A.H.Burbidge 2536)","Stylidiaceae",,,"Priority Two","Near Threatened"
"Microcybe pauciflora subsp. grandis","https://id.biodiversity.org.au/node/apni/2906410","Microcybe pauciflora subsp. grandis","Rutaceae",,,"Priority Three","Near Threatened"
"Hyalosperma stoveae","https://id.biodiversity.org.au/node/apni/2890578","Hyalosperma stoveae","Asteraceae",,"Dwarf Sunray","Priority Two","Near Threatened"
"Olearia newbeyi","https://id.biodiversity.org.au/node/apni/2908581","Olearia newbeyi","Asteraceae",,,"Priority One","Near Threatened"
"Grevillea scabrida","https://id.biodiversity.org.au/node/apni/2921010","Grevillea scabrida","Proteaceae",,,"Priority Three","Near Threatened"
"Banksia kippistiana var. paenepeccata","https://id.biodiversity.org.au/node/apni/2907988","Banksia kippistiana var. paenepeccata","Proteaceae",,,"Priority Three","Near Threatened"
"Eremophila scaberula","https://id.biodiversity.org.au/node/apni/2918550","Eremophila scaberula","Scrophulariaceae",,"Rough Emu Bush","Critically Endangered","Endangered"
"Stylidium coroniforme subsp. coroniforme","https://id.biodiversity.org.au/node/apni/2908534","Stylidium coroniforme subsp. coroniforme","Stylidiaceae",,,"Endangered","Endangered"
"Deyeuxia drummondii","https://id.biodiversity.org.au/node/apni/2907738","Deyeuxia drummondii","Poaceae",,"Drummond Grass","Vulnerable","Endangered"
"Rumicastrum chamaecladum","https://id.biodiversity.org.au/node/apni/2894662","Rumicastrum chamaecladum","Portulacaceae",,"Hidden Parakeelya","Priority Two","Near Threatened"
"Calothamnus cupularis","https://id.biodiversity.org.au/taxon/apni/51289021","Calothamnus cupularis","Myrtaceae",,,"Priority Two","Near Threatened"
"Thryptomene sp. Carrarang (M.E.Trudgen 7420)","https://id.biodiversity.org.au/node/apni/2915382","Thryptomene sp. Carrarang (M.E.Trudgen 7420)","Myrtaceae",,,"Priority One","Near Threatened"
"Banksia splendida subsp. macrocarpa","https://id.biodiversity.org.au/node/apni/2899162","Banksia splendida subsp. macrocarpa","Proteaceae",,,"Priority Three","Near Threatened"
"Tecticornia bibenda","https://id.biodiversity.org.au/node/apni/2910348","Tecticornia bibenda","Chenopodiaceae",,,"Priority Three","Near Threatened"
"Micromyrtus redita","https://id.biodiversity.org.au/node/apni/9261313","Micromyrtus redita","Myrtaceae",,,"Priority One","Near Threatened"
"Eleocharis philippinensis","https://id.biodiversity.org.au/node/apni/2903110","Eleocharis philippinensis","Cyperaceae",,,"Priority Three","Near Threatened"
"Grevillea pinifolia","https://id.biodiversity.org.au/node/apni/2887179","Grevillea pinifolia","Proteaceae",,,"Priority One","Near Threatened"
"Pultenaea vestita","https://id.biodiversity.org.au/node/apni/2912951","Pultenaea vestita","Fabaceae",,,"Priority Three","Near Threatened"
"Commersonia adenothalia","https://id.biodiversity.org.au/node/apni/2886618","Androcalva adenothalia","Malvaceae",,,"Critically Endangered","Endangered"
"Eleocharis philippinensis","https://id.biodiversity.org.au/node/apni/2903110","Eleocharis philippinensis","Cyperaceae",,,"Priority Three","Near Threatened"
"Pseudohydraphantes doegi","ALA_Pseudohydraphantes_doegi","Pseudohydraphantes doegi",,,"Doeg's Watermite","Priority Two","Near Threatened"
"Goodenia integerrima","https://id.biodiversity.org.au/node/apni/2901142","Goodenia integerrima","Goodeniaceae",,"Gypsum Goodenia","Endangered","Endangered"
"Tribulus minutus","https://id.biodiversity.org.au/node/apni/2916584","Tribulus minutus","Zygophyllaceae",,"Caltrop","Priority One","Near Threatened"
"Stylidium lepidum","https://id.biodiversity.org.au/node/apni/2917395","Stylidium lepidum","Stylidiaceae",,"Redcaps","Priority Three","Near Threatened"
"Lerista axillaris","urn:lsid:biodiversity.org.au:afd.taxon:21a5e19c-8a48-4756-ae16-522d98c83f64","Lerista axillaris","Scincidae",,"Stripe-sided Robust Slider","Priority Two","Near Threatened"
"Thelymitra jacksonii","https://id.biodiversity.org.au/name/apni/204256","Thelymitra jacksonii","Orchidaceae",,"Jackson's Sun Orchid","Priority Three","Near Threatened"
"Calectasia browneana","https://id.biodiversity.org.au/node/apni/2891283","Calectasia browneana","Dasypogonaceae",,,"Priority Two","Near Threatened"
"Lepidochelys olivacea","urn:lsid:biodiversity.org.au:afd.taxon:9a977391-19d1-407a-b979-5d0fa4c49f32","Lepidochelys olivacea","Cheloniidae",,"Pacific Ridley","Endangered","Endangered"
"Xanthoparmelia norpumila","https://id.biodiversity.org.au/name/apni/164246","Xanthoparmelia norpumila","Parmeliaceae",,,"Priority Two","Near Threatened"
"Scleria polycarpa","https://id.biodiversity.org.au/node/apni/2889498","Scleria polycarpa","Cyperaceae",,,"Priority One","Near Threatened"
"Verticordia pulchella","https://id.biodiversity.org.au/node/apni/2911075","Verticordia pulchella","Myrtaceae",,,"Priority Two","Near Threatened"
"Lasiopetalum membraniflorum","https://id.biodiversity.org.au/name/apni/3949782","Lasiopetalum membraniflorum","Malvaceae",,,"Priority Two","Near Threatened"
"Throscodectes xiphos","urn:lsid:biodiversity.org.au:afd.taxon:7e244eb0-1c0c-43c2-a767-ab998226b7fe","Throscodectes xiphos","Tettigoniidae",,"(cricket)","Priority One","Near Threatened"
"Acacia sp. Kulin (S.Murray 504)","https://id.biodiversity.org.au/taxon/apni/51285878","Acacia kulinensis","Fabaceae",,,"Priority One","Near Threatened"
"Calothamnus graniticus subsp. leptophyllus","https://id.biodiversity.org.au/taxon/apni/51289061","Calothamnus graniticus subsp. leptophyllus","Myrtaceae",,,"Priority Four","Near Threatened"
"Anthotium sp. Darling Range (F.Hort & B.Hort 2431)","https://id.biodiversity.org.au/name/apni/201253","Anthotium sp. Darling Range (F.Hort & B.Hort 2431)","Goodeniaceae",,,"Priority One","Near Threatened"
"Bonamia oblongifolia","https://id.biodiversity.org.au/node/apni/2919171","Bonamia oblongifolia","Convolvulaceae",,,"Priority One","Near Threatened"
"Drosera occidentalis subsp. occidentalis","https://id.biodiversity.org.au/taxon/apni/51283630","Drosera occidentalis","Droseraceae",,,"Priority Four","Near Threatened"
"Triumfetta saccata","https://id.biodiversity.org.au/node/apni/2920544","Triumfetta saccata","Malvaceae",,,"Priority One","Near Threatened"
"Baeckea ochropetala","https://id.biodiversity.org.au/taxon/apni/51311174","Hysterobaeckea ochropetala","Myrtaceae",,,"Priority One","Near Threatened"
"Banksia fasciculata","https://id.biodiversity.org.au/node/apni/2908548","Banksia fasciculata","Proteaceae",,,"Priority Three","Near Threatened"
"Melaleuca agathosmoides","https://id.biodiversity.org.au/node/apni/2908694","Melaleuca agathosmoides","Myrtaceae",,,"Priority One","Near Threatened"
"Gonocarpus pusillus","https://id.biodiversity.org.au/node/apni/2887439","Gonocarpus pusillus","Haloragaceae",,,"Priority Four","Near Threatened"
"Calothamnus scabridus","https://id.biodiversity.org.au/taxon/apni/51289292","Calothamnus scabridus","Myrtaceae",,,"Priority Two","Near Threatened"
"Synaphea aephynsa","https://id.biodiversity.org.au/node/apni/2896396","Synaphea aephynsa","Proteaceae",,,"Priority Three","Near Threatened"
"Grevillea rudis","https://id.biodiversity.org.au/node/apni/2906526","Grevillea rudis","Proteaceae",,,"Priority Four","Near Threatened"
"Conostylis pauciflora subsp. euryrhipis","https://id.biodiversity.org.au/node/apni/6291409","Conostylis pauciflora subsp. euryrhipis","Haemodoraceae",,,"Priority Four","Near Threatened"
"Cryptandra polyclada subsp. aequabilis","https://id.biodiversity.org.au/node/apni/2908576","Cryptandra polyclada subsp. aequabilis","Rhamnaceae",,,"Priority One","Near Threatened"
"Lechenaultia laricina","https://id.biodiversity.org.au/node/apni/2886194","Lechenaultia laricina","Goodeniaceae",,"Scarlet Lechenaultia","Vulnerable","Endangered"
"Hibiscus squarrulosus","https://id.biodiversity.org.au/node/apni/2910484","Hibiscus squarrulosus","Malvaceae",,,"Priority One","Near Threatened"
"Melaleuca fissurata","https://id.biodiversity.org.au/node/apni/2913098","Melaleuca fissurata","Myrtaceae",,,"Priority Four","Near Threatened"
"Trachymene pyrophila","https://id.biodiversity.org.au/node/apni/2906159","Trachymene pyrophila","Araliaceae",,,"Priority Two","Near Threatened"
"Drepanocladus aduncus","https://id.biodiversity.org.au/node/ausmoss/10072660","Drepanocladus aduncus","Amblystegiaceae",,,"Priority Two","Near Threatened"
"Moggridgea tingle","urn:lsid:biodiversity.org.au:afd.taxon:d4e330b6-4396-4796-b9ba-2344291cee5b","Bertmainius tingle","Migidae",,"Tingle Trapdoor Spider","Endangered","Endangered"
"Lechenaultia longiloba","https://id.biodiversity.org.au/node/apni/2906599","Lechenaultia longiloba","Goodeniaceae",,"Irwin Leschenaultia","Priority Four","Near Threatened"
"Eremophila tenella","https://id.biodiversity.org.au/node/apni/2886388","Eremophila tenella","Scrophulariaceae",,,"Priority One","Near Threatened"
"Grevillea sp. Trayning (W. Johnston WJ 071)","ALA_Grevillea_sp_Trayning_W_Johnston_WJ_071","Grevillea sp. Trayning (W. Johnston WJ 071)",,,,"Priority One","Near Threatened"
"Ningbingia octava","urn:lsid:biodiversity.org.au:afd.taxon:75a7006e-41ba-4536-8842-84be3305992f","Ningbingia octava","Camaenidae",,,"Critically Endangered","Endangered"
"Banksia calophylla","https://id.biodiversity.org.au/node/apni/2911522","Banksia calophylla","Proteaceae",,,"Priority Three","Near Threatened"
"Thomasia triloba","https://id.biodiversity.org.au/node/apni/2915911","Thomasia triloba","Malvaceae",,,"Priority One","Near Threatened"
"Schoenus sp. Grassy (E. Gude & J. Harvey 250)","ALA_Schoenus_sp_Grassy_E_Gude_J_Harvey_250","Schoenus sp. Grassy (E. Gude & J. Harvey 250)",,,,"Priority Two","Near Threatened"
"Gastrolobium spectabile","https://id.biodiversity.org.au/node/apni/2896426","Gastrolobium spectabile","Fabaceae",,"Roe's Poison","Priority Three","Near Threatened"
"Acacia filifolia","https://id.biodiversity.org.au/node/apni/2898502","Acacia filifolia","Fabaceae",,,"Priority Three","Near Threatened"
"Darwinia nubigena","https://id.biodiversity.org.au/node/apni/2901514","Darwinia nubigena","Myrtaceae",,"Success Bell","Endangered","Endangered"
"Dampiera orchardii","https://id.biodiversity.org.au/node/apni/2897954","Dampiera orchardii","Goodeniaceae",,,"Priority Two","Near Threatened"
"Micromyrtus rubricalyx","https://id.biodiversity.org.au/node/apni/2903783","Micromyrtus rubricalyx","Myrtaceae",,,"Priority Two","Near Threatened"
"Thysanotus sp. Badgingarra (E.A.Griffin 2511)","https://id.biodiversity.org.au/node/apni/2910478","Thysanotus sp. Badgingarra (E.A.Griffin 2511)","Asparagaceae",,,"Priority Two","Near Threatened"
"Carpobrotus pulcher","https://id.biodiversity.org.au/node/apni/2892946","Carpobrotus sp. Lateral Flowers (N.Gibson & M.Lyons 973)","Aizoaceae",,,"Priority Two","Near Threatened"
"Acacia crenulata","https://id.biodiversity.org.au/node/apni/2892392","Acacia crenulata","Fabaceae",,,"Priority Three","Near Threatened"
"Stylidium sp. Three Springs (J.A. Wege & C. Wilkins JAW 600)","ALA_Stylidium_sp_Three_Springs_J_A_Wege_C_Wilkins_JAW_600","Stylidium sp. Three Springs (J.A. Wege & C. Wilkins JAW 600)",,,,"Priority Two","Near Threatened"
"Lewinia pectoralis clelandi","urn:lsid:biodiversity.org.au:afd.taxon:1491dbf1-a5a3-4f59-9b8f-ca344de1d073","Lewinia pectoralis clelandi","Rallidae",,"Lewin's Rail","Extinct","Extinct"
"Meeboldina decipiens subsp. decipiens","ALA_Meeboldina_decipiens_subsp_decipiens","Meeboldina decipiens subsp. decipiens",,,,"Priority Three","Near Threatened"
"Grevillea donaldiana","https://id.biodiversity.org.au/node/apni/2914280","Grevillea donaldiana","Proteaceae",,,"Priority Two","Near Threatened"
"Rhodanthe oppositifolia subsp. ornata","https://id.biodiversity.org.au/node/apni/2904794","Rhodanthe oppositifolia subsp. ornata","Asteraceae",,,"Priority Two","Near Threatened"
