id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,W A Taxon Id,status,sourceStatus,W A Status,W A Rank,E P B C Status,E P B C Desc,sensitivityZoneId,county,municipality,verbatimLocality,vernacular name,class,taxonRemarks
4036608,Aipysurus apraefrontalis,Short-nosed Seasnake,Aipysurus apraefrontalis,https://biodiversity.org.au/afd/taxa/67a0a9ed-933f-4b3b-bb69-b2f163935fab,dr2201,"[{'key': 'vernacular name', 'value': 'short-nosed seasnake'}, {'key': 'class', 'value': 'REPTILE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB,PILB'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"KIMB,PILB",,,short-nosed seasnake,REPTILE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4036825,Pezoporus occidentalis,Night Parrot,Pezoporus occidentalis,https://biodiversity.org.au/afd/taxa/c630f3b0-528a-4686-a2a1-73113135f214,dr2201,"[{'key': 'vernacular name', 'value': 'night parrot'}, {'key': 'class', 'value': 'BIRD'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB,PILB,GOLD,MWST'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"KIMB,PILB,GOLD,MWST",,,night parrot,BIRD,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4038004,Calidris ferruginea,Curlew Sandpiper,Calidris (Erolia) ferruginea,https://biodiversity.org.au/afd/taxa/e6ea1087-ce34-4cf8-be85-546a9d732965,dr2201,"[{'key': 'vernacular name', 'value': 'curlew sandpiper'}, {'key': 'class', 'value': 'BIRD'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"KIMB,PILB,GOLD,MWST,WHTB,SCST,SWAN,SWST,WARR",,,curlew sandpiper,BIRD,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4038971,Limosa lapponica menzbieri,Bar-tailed Godwit (northern Siberian),Limosa lapponica menzbieri,https://biodiversity.org.au/afd/taxa/585f6243-c390-4f82-a844-f020c7b02675,dr2201,"[{'key': 'vernacular name', 'value': 'bar-tailed godwit (Northern Siberian)'}, {'key': 'class', 'value': 'BIRD'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB,PILB,MWST,SCST,SWAN,SWST,WARR'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,bar-tailed godwit (Northern Siberian),BIRD,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4036342,Numenius madagascariensis,Far Eastern Curlew,Numenius (Numenius) madagascariensis,https://biodiversity.org.au/afd/taxa/5ff29bca-f02f-468f-9f96-9ae956015e01,dr2201,"[{'key': 'vernacular name', 'value': 'eastern curlew'}, {'key': 'class', 'value': 'BIRD'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB,PILB,MWST,SCST,SWAN,SWST,WARR'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"KIMB,PILB,MWST,SCST,SWAN,SWST,WARR",,,eastern curlew,BIRD,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4036338,Calidris tenuirostris,Great Knot,Calidris (Calidris) tenuirostris,https://biodiversity.org.au/afd/taxa/3e9c17c9-270f-4a74-9ed8-7ccabd575be9,dr2201,"[{'key': 'vernacular name', 'value': 'great knot'}, {'key': 'class', 'value': 'BIRD'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'KIMB,PILB,MWST,WHTB,SCST,SWAN,SWST,WARR'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"KIMB,PILB,MWST,WHTB,SCST,SWAN,SWST,WARR",,,great knot,BIRD,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4038743,Diomedea amsterdamensis ,Amsterdam Albatross,Diomedea amsterdamensis,https://biodiversity.org.au/afd/taxa/1f08fd83-fc74-4a7b-b456-d4cb29027991,dr2201,"[{'key': 'vernacular name', 'value': 'Amsterdam albatross'}, {'key': 'class', 'value': 'BIRD'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWST,SWAN,SWSTWARR'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"MWST,SWAN,SWSTWARR",,,Amsterdam albatross,BIRD,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4039028,"Teyl sp. (BY Main 1953/2683, 1984/13)",Minnivale Trapdoor Spider,"Teyl sp. (BY Main 1953/2683, 1984/13)",ALA_DR2201_4149,dr2201,"[{'key': 'vernacular name', 'value': 'Minnivale trapdoor spider'}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'MWSTWHTB'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,MWSTWHTB,,,Minnivale trapdoor spider,INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4036174,Bunderia misophaga,A Copepod (bundera Sinkhole),Bunderia misophaga,https://biodiversity.org.au/afd/taxa/ae4a3911-935a-4201-84a9-6f5867736bd2,dr2201,"[{'key': 'vernacular name', 'value': 'a copepod (Bundera Sinkhole)'}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'PILB'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,PILB,,,a copepod (Bundera Sinkhole),INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4037523,Indohya damocles,Cameron's Cave Pseudoscorpion,Indohya damocles,https://biodiversity.org.au/afd/taxa/163b772d-01d8-417b-9dae-17d59e2a28d2,dr2201,"[{'key': 'vernacular name', 'value': ""Cameron's Cave pseudoscorpion""}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'PILB'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,PILB,,,Cameron's Cave pseudoscorpion,INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4039540,Kumonga exleyi,Remipede Crustacean,Kumonga exleyi,https://biodiversity.org.au/afd/taxa/b340fd35-cc00-4e09-b609-5eb92777b3ac,dr2201,"[{'key': 'vernacular name', 'value': 'Cape Range remipede'}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'PILB'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,PILB,,,Cape Range remipede,INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4039220,Prionospio thalanji,Bundera Sinkhole Worm,Prionospio thalanji,https://biodiversity.org.au/afd/taxa/ca63fed3-4e50-4672-9587-069777bf7653,dr2201,"[{'key': 'vernacular name', 'value': 'Bundera Sinkhole worm'}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'PILB'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,PILB,,,Bundera Sinkhole worm,INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4035832,Speleophria bunderae,A Copepod (bundera Sinkhole),Speleophria bunderae,https://biodiversity.org.au/afd/taxa/c0ecf00e-4055-4972-b124-6e8f08d8bb55,dr2201,"[{'key': 'vernacular name', 'value': 'a copepod (Bundera Sinkhole)'}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'PILB'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,PILB,,,a copepod (Bundera Sinkhole),INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4036047,Stygiochiropus peculiaris,Cameron's Cave Millipede,Stygiochiropus peculiaris,https://biodiversity.org.au/afd/taxa/cebaf578-c717-4758-975e-33c475a51a6e,dr2201,"[{'key': 'vernacular name', 'value': ""Cameron's Cave millipede""}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'PILB'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,PILB,,,Cameron's Cave millipede,INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4037271,Stygocyclopia australis,A Copepod (bundera Sinkhole),Stygocyclopia australis,https://biodiversity.org.au/afd/taxa/e13aa7e8-7860-4d54-9708-1d02804b3bcb,dr2201,"[{'key': 'vernacular name', 'value': 'a copepod (Bundera Sinkhole)'}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'PILB'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,PILB,,,a copepod (Bundera Sinkhole),INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4036192,Welesina kornickeri,Kornicker's Bundera Sinkhole Ostracod,Welesina kornickeri,https://biodiversity.org.au/afd/taxa/d3f16f11-7cac-44fb-968c-4018841ec3ab,dr2201,"[{'key': 'vernacular name', 'value': ""Kornicker's Bundera Sinkhole ostracod""}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'PILB'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,PILB,,,Kornicker's Bundera Sinkhole ostracod,INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4038451,Zyzomys pedunculatus,Central Rock-rat,Zyzomys pedunculatus,https://biodiversity.org.au/afd/taxa/33ab483d-5bec-45a4-857a-f0a1bbd36bfe,dr2201,"[{'key': 'vernacular name', 'value': 'central rock-rat, antina'}, {'key': 'class', 'value': 'MAMMAL'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'PILB'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,PILB,,,"central rock-rat, antina",MAMMAL,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4036321,Aipysurus foliosquama,Leaf-scaled Seasnake,Aipysurus foliosquama,https://biodiversity.org.au/afd/taxa/2c999ff0-cd1a-43d5-969c-b96ce994f3f0,dr2201,"[{'key': 'vernacular name', 'value': 'leaf-scaled seasnake'}, {'key': 'class', 'value': 'REPTILE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'PILB,MWST'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"PILB,MWST",,,leaf-scaled seasnake,REPTILE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4036441,Bertmainius pandus,Toolbrunup Pygmy Trapdoor Spider,Bertmainius pandus,https://biodiversity.org.au/afd/taxa/714edd75-ed1c-4914-8bad-4a67bdaf0950,dr2201,"[{'key': 'vernacular name', 'value': 'Toolbrunup pygmy trapdoor spider'}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST,'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"SCST,",,,Toolbrunup pygmy trapdoor spider,INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4039409,Maratus sarahae,Sarah's Peacock Spider,Maratus sarahae,https://biodiversity.org.au/afd/taxa/90cf97b2-2d05-4321-8e6e-bbfc0e0b5c9d,dr2201,"[{'key': 'vernacular name', 'value': ""Sarah's peacock spider""}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST,'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"SCST,",,,Sarah's peacock spider,INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4039528,Potorous gilbertii,Gilbert's Potoroo,Potorous gilbertii,https://biodiversity.org.au/afd/taxa/4d8d03c2-8249-4b97-a0bf-d71be2aaf651,dr2201,"[{'key': 'vernacular name', 'value': ""Gilbert's potoroo""}, {'key': 'class', 'value': 'MAMMAL'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST,'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"SCST,",,,Gilbert's potoroo,MAMMAL,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4038295,Pseudococcus markharveyi,Banksia Montana Mealybug,Pseudococcus markharveyi,https://biodiversity.org.au/afd/taxa/1d0f8476-60de-4dfc-bac1-000866f6500b,dr2201,"[{'key': 'vernacular name', 'value': 'Banksia montana mealybug'}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST,'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"SCST,",,,Banksia montana mealybug,INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4036065,Rhytidid sp. (WAM 2295-69),Stirling Range Rhytidid Snail,Rhytidid sp. (WAM 2295-69),ALA_DR2201_4164,dr2201,"[{'key': 'vernacular name', 'value': 'Stirling Range rhytidid snail'}, {'key': 'class', 'value': 'INVERTEBRATE'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST,'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"SCST,",,,Stirling Range rhytidid snail,INVERTEBRATE,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
4037366,Diomedea dabbenena,Tristan Albatross,Diomedea dabbenena,https://biodiversity.org.au/afd/taxa/73aa150b-bb98-41c0-848b-28e89466394d,dr2201,"[{'key': 'vernacular name', 'value': 'Tristan albatross'}, {'key': 'class', 'value': 'BIRD'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'sensitivityZoneId', 'value': 'WA'}, {'key': 'county', 'value': 'SCST,SWAN,SWSTWARR'}, {'key': 'taxonRemarks', 'value': 'Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)'}]",,Critically Endangered,Critically Endangered,,,,,WA,"SCST,SWAN,SWSTWARR",,,Tristan albatross,BIRD,"Critically Endangered under the Biodiversity Conservation Act 2016 (Wildlife Conservation (Specially Protected Fauna) Notice 2018, schedule 1)"
