id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,scientificNameAuthority,primaryDiscipline,speciesGroup,ffgactstatus,vicadvisorystatus,modified,extractDate,status,sourceStatus,epbcactStatus,restrictedFlag,establishmentMeans
4077036,Najas tenuifolia,Water Nymph,Najas tenuifolia,https://id.biodiversity.org.au/node/apni/2899774,dr655,"[{'key': 'taxonID', 'value': '502262'}, {'key': 'scientificNameAuthority', 'value': 'R. Br.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2018-05-01'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502262,R. Br.,Flora,Monocotyledons,Endangered,Rare,2018-05-01,2022-06-05,Endangered,Endangered,,,
4076403,Nematolepis frondosa,Leafy Nematolepis,Nematolepis frondosa,https://id.biodiversity.org.au/node/apni/2890388,dr655,"[{'key': 'taxonID', 'value': '503930'}, {'key': 'scientificNameAuthority', 'value': '(N.G. Walsh & Albr.) Paul G. Wilson'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-11-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",503930,(N.G. Walsh & Albr.) Paul G. Wilson,Flora,Dicotyledons,Critically Endangered,Vulnerable,2017-11-17,2022-06-05,Critically Endangered,Critically Endangered,Vulnerable,,
4076781,Nematolepis squamea subsp. retusa,Harsh Nematolepis,Nematolepis squamea subsp. retusa,https://id.biodiversity.org.au/node/apni/2915683,dr655,"[{'key': 'taxonID', 'value': '504813'}, {'key': 'scientificNameAuthority', 'value': '(Hook.) Paul G. Wilson'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2018-08-11'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",504813,(Hook.) Paul G. Wilson,Flora,Dicotyledons,Vulnerable,Vulnerable,2018-08-11,2022-06-05,Vulnerable,Vulnerable,Vulnerable,,
4076489,Nematolepis squamea subsp. squamea,Lancewood,Nematolepis squamea subsp. squamea,https://id.biodiversity.org.au/node/apni/2911542,dr655,"[{'key': 'taxonID', 'value': '504814'}, {'key': 'scientificNameAuthority', 'value': '(Labill.) Paul G. Wilson'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",504814,(Labill.) Paul G. Wilson,Flora,Dicotyledons,Vulnerable,Rare,2010-09-16,2022-06-05,Vulnerable,Vulnerable,,,
4077916,Nematolepis wilsonii,Shiny Nematolepis,Nematolepis wilsonii,https://id.biodiversity.org.au/node/apni/2911468,dr655,"[{'key': 'taxonID', 'value': '503922'}, {'key': 'scientificNameAuthority', 'value': '(N.G. Walsh & Albr.) Paul G. Wilson'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2014-09-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",503922,(N.G. Walsh & Albr.) Paul G. Wilson,Flora,Dicotyledons,Critically Endangered,Vulnerable,2014-09-17,2022-06-05,Critically Endangered,Critically Endangered,Vulnerable,,
4076652,Neobassia proceriflora,Soda Bush,Neobassia proceriflora,https://id.biodiversity.org.au/node/apni/2917037,dr655,"[{'key': 'taxonID', 'value': '503881'}, {'key': 'scientificNameAuthority', 'value': '(F. Muell.) A.J. Scott'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2017-11-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",503881,(F. Muell.) A.J. Scott,Flora,Dicotyledons,Critically Endangered,Endangered,2017-11-17,2022-06-05,Critically Endangered,Critically Endangered,,,
4076799,Nephelolejeunea hamata,Pouncewort,Nephelolejeunea hamata,https://id.biodiversity.org.au/instance/apni/866000,dr655,"[{'key': 'taxonID', 'value': '506485'}, {'key': 'scientificNameAuthority', 'value': 'Grolle'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Liverworts'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2021-10-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",506485,Grolle,Flora,Liverworts,Endangered,Rare,2021-10-16,2022-06-05,Endangered,Endangered,,,
4076732,Nicotiana goodspeedii,Small-flower Tobacco,Nicotiana goodspeedii,https://id.biodiversity.org.au/node/apni/2908652,dr655,"[{'key': 'taxonID', 'value': '502273'}, {'key': 'scientificNameAuthority', 'value': 'H.-M. Wheeler'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502273,H.-M. Wheeler,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076945,Nicotiana suaveolens,Austral Tobacco,Nicotiana suaveolens,https://id.biodiversity.org.au/node/apni/2890498,dr655,"[{'key': 'taxonID', 'value': '502275'}, {'key': 'scientificNameAuthority', 'value': 'Lehm.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2018-05-24'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502275,Lehm.,Flora,Dicotyledons,Endangered,Rare,2018-05-24,2022-06-05,Endangered,Endangered,,,
4076119,Notogrammitis angustifolia subsp. nothofageti,Beech Finger-fern,Notogrammitis angustifolia subsp. nothofageti,https://id.biodiversity.org.au/node/apni/7802349,dr655,"[{'key': 'taxonID', 'value': '503742'}, {'key': 'scientificNameAuthority', 'value': '(Parris) Parris'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Fern and allies'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-11-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503742,(Parris) Parris,Flora,Fern and allies,Endangered,Vulnerable,2017-11-16,2022-06-05,Endangered,Endangered,,,
4078071,Notogrammitis crassior,Alpine Finger-fern,Notogrammitis crassior,https://id.biodiversity.org.au/node/apni/7803890,dr655,"[{'key': 'taxonID', 'value': '501521'}, {'key': 'scientificNameAuthority', 'value': '(Kirk) Parris'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Fern and allies'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2014-09-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",501521,(Kirk) Parris,Flora,Fern and allies,Endangered,Rare,2014-09-17,2022-06-05,Endangered,Endangered,,,
4077031,Notoligotrichum australe,Alpine Smoothcap,Notoligotrichum australe,https://id.biodiversity.org.au/node/ausmoss/10099608,dr655,"[{'key': 'taxonID', 'value': '506577'}, {'key': 'scientificNameAuthority', 'value': '(Hook. f. & Wilson) G.L. Sm.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Mosses'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-11-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",506577,(Hook. f. & Wilson) G.L. Sm.,Flora,Mosses,Endangered,Vulnerable,2017-11-17,2022-06-05,Endangered,Endangered,,,
4077092,Notothixos subaureus,Golden Mistletoe,Notothixos subaureus,https://id.biodiversity.org.au/node/apni/2903106,dr655,"[{'key': 'taxonID', 'value': '502286'}, {'key': 'scientificNameAuthority', 'value': 'Oliv.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",502286,Oliv.,Flora,Dicotyledons,Critically Endangered,Rare,2010-09-16,2022-06-05,Critically Endangered,Critically Endangered,,,
4076479,Nymphoides crenata,Wavy Marshwort,Nymphoides crenata,https://id.biodiversity.org.au/node/apni/2901664,dr655,"[{'key': 'taxonID', 'value': '502287'}, {'key': 'scientificNameAuthority', 'value': '(F. Muell.) Kuntze'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2013-03-13'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502287,(F. Muell.) Kuntze,Flora,Dicotyledons,Endangered,Vulnerable,2013-03-13,2022-06-05,Endangered,Endangered,,,
4077858,Nymphoides geminata,Open Marshwort,Nymphoides geminata,https://id.biodiversity.org.au/node/apni/2901603,dr655,"[{'key': 'taxonID', 'value': '502289'}, {'key': 'scientificNameAuthority', 'value': '(R. Br.) Kuntze'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2013-03-13'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502289,(R. Br.) Kuntze,Flora,Dicotyledons,Endangered,Rare,2013-03-13,2022-06-05,Endangered,Endangered,,,
4077079,Nymphoides montana,Entire Marshwort,Nymphoides montana,https://id.biodiversity.org.au/node/apni/2893642,dr655,"[{'key': 'taxonID', 'value': '502288'}, {'key': 'scientificNameAuthority', 'value': 'Aston'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'establishmentMeans', 'value': 'Native but some stands may be alien'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2013-03-13'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502288,Aston,Flora,Dicotyledons,Endangered,Rare,2013-03-13,2022-06-05,Endangered,Endangered,,,Native but some stands may be alien
4077711,Nymphoides spinulosperma,Marbled Marshwort,Nymphoides spinulosperma,https://id.biodiversity.org.au/node/apni/2920166,dr655,"[{'key': 'taxonID', 'value': '504894'}, {'key': 'scientificNameAuthority', 'value': 'Aston'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2019-04-03'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",504894,Aston,Flora,Dicotyledons,Endangered,Endangered,2019-04-03,2022-06-05,Endangered,Endangered,,,
4076554,Olax stricta,Olax,Olax stricta,https://id.biodiversity.org.au/node/apni/2896746,dr655,"[{'key': 'taxonID', 'value': '502293'}, {'key': 'scientificNameAuthority', 'value': 'R. Br.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",502293,R. Br.,Flora,Dicotyledons,Vulnerable,Rare,2010-09-16,2022-06-05,Vulnerable,Vulnerable,,,
4076204,Olearia asterotricha,Rough Daisy-bush,Olearia asterotricha,https://id.biodiversity.org.au/taxon/apni/51268706,dr655,"[{'key': 'taxonID', 'value': '502300'}, {'key': 'scientificNameAuthority', 'value': '(F. Muell.) Benth.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2016-10-24'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502300,(F. Muell.) Benth.,Flora,Dicotyledons,Endangered,Rare,2016-10-24,2022-06-05,Endangered,Endangered,,,
4077929,Olearia astroloba,Marble Daisy-bush,Olearia astroloba,https://id.biodiversity.org.au/node/apni/2897531,dr655,"[{'key': 'taxonID', 'value': '503900'}, {'key': 'scientificNameAuthority', 'value': 'Lander & N.G. Walsh'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",503900,Lander & N.G. Walsh,Flora,Dicotyledons,Critically Endangered,Vulnerable,2010-09-16,2022-06-05,Critically Endangered,Critically Endangered,Vulnerable,,
4077637,Olearia brevipedunculata,Rusty Daisy-bush,Olearia brevipedunculata,https://id.biodiversity.org.au/taxon/apni/51268723,dr655,"[{'key': 'taxonID', 'value': '504782'}, {'key': 'scientificNameAuthority', 'value': 'N.G. Walsh'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",504782,N.G. Walsh,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4077922,Olearia calcarea,Lime Daisy-bush,Olearia calcarea,https://id.biodiversity.org.au/node/apni/2919612,dr655,"[{'key': 'taxonID', 'value': '503902'}, {'key': 'scientificNameAuthority', 'value': 'F. Muell. ex Benth.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503902,F. Muell. ex Benth.,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4077874,Olearia curticoma,Billygoat Daisy-bush,Olearia curticoma,https://id.biodiversity.org.au/taxon/apni/51310410,dr655,"[{'key': 'taxonID', 'value': '503904'}, {'key': 'scientificNameAuthority', 'value': 'N.G. Walsh'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2016-10-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",503904,N.G. Walsh,Flora,Dicotyledons,Critically Endangered,Endangered,2016-10-17,2022-06-05,Critically Endangered,Critically Endangered,,,
4076595,Olearia frostii,Bogong Daisy-bush,Olearia frostii,https://id.biodiversity.org.au/node/apni/2905868,dr655,"[{'key': 'taxonID', 'value': '502306'}, {'key': 'scientificNameAuthority', 'value': '(F. Muell.) J.H. Willis'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",502306,(F. Muell.) J.H. Willis,Flora,Dicotyledons,Vulnerable,Rare,2010-09-16,2022-06-05,Vulnerable,Vulnerable,,,
4077620,Olearia minor,Satin Daisy-bush,Olearia minor,https://id.biodiversity.org.au/node/apni/2918562,dr655,"[{'key': 'taxonID', 'value': '504130'}, {'key': 'scientificNameAuthority', 'value': '(Benth.) Lander'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",504130,(Benth.) Lander,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076567,Olearia pannosa subsp. cardiophylla,Velvet Daisy-bush,Olearia pannosa subsp. cardiophylla,https://id.biodiversity.org.au/node/apni/2913399,dr655,"[{'key': 'taxonID', 'value': '502317'}, {'key': 'scientificNameAuthority', 'value': '(F. Muell.) D.A. Cooke'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2016-02-09'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502317,(F. Muell.) D.A. Cooke,Flora,Dicotyledons,Endangered,Vulnerable,2016-02-09,2022-06-05,Endangered,Endangered,,,
4078059,Olearia passerinoides subsp. glutescens,Shiny Daisy-bush,Olearia passerinoides subsp. glutescens,https://id.biodiversity.org.au/node/apni/2912071,dr655,"[{'key': 'taxonID', 'value': '516678'}, {'key': 'scientificNameAuthority', 'value': '(Sond.) D.A. Cooke'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2017-03-27'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",516678,(Sond.) D.A. Cooke,Flora,Dicotyledons,Critically Endangered,Endangered,2017-03-27,2022-06-05,Critically Endangered,Critically Endangered,,,
