id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,status,Threatened  Species  Listed  Name,Threatened  Species  Date  Effective,Recovery  Plan,Recovery  Plan  Decisions,Taxon  Group,Norfolk  Island,sourceStatus,Conservation  Advice,Queensland,Western  Australia,iucn Red List,iucn Red List Listed Names,South  Australia,Tasmania,New  South  Wales,Victoria,Finalised  Priority  Assessment  List,Listed  Name,Northern  Territory,Christmas  Island,Marine  Status,Listed  Name  Marine,Ashmore and  Cartier  Islands,Commonwealth  Marine  Area,Australian  Capital  Territory,Jervis  Bay  Territory,Heard and  Mc Donald  Islands,Australian  Antarctic  Territory,Act  Migratory,Bonn,Cetacean,Cocos   Keeling   Islands,Coral  Sea  Islands,Camba,Jamba,Rokamba
4074842,Phaleria biflora,,Phaleria biflora,https://id.biodiversity.org.au/node/apni/2915030,dr656,"[{'key': 'taxonID', 'value': '82049'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phaleria biflora'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '16-Dec-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Queensland', 'value': 'Endemic, Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",82049,Vulnerable,Phaleria biflora,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,16-Dec-08,"Endemic, Endemic",,,,,,,,,,,,,,,,,,,,,,,,,,,
4074715,Phascogale calura,Red-tailed Phascogale,Phascogale calura,https://biodiversity.org.au/afd/taxa/36b436b1-3dc2-487d-8386-8bf3f3972e40,dr656,"[{'key': 'taxonID', 'value': '316'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phascogale calura'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2016-12-07'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Phascogale calura'}, {'key': 'Conservation  Advice', 'value': '07-Dec-16'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'iucn Red List', 'value': 'Near Threatened'}, {'key': 'iucn Red List Listed Names', 'value': 'Phascogale calura'}, {'key': 'New  South  Wales', 'value': 'Present'}, {'key': 'Northern  Territory', 'value': 'Present'}, {'key': 'South  Australia', 'value': 'Present'}, {'key': 'Victoria', 'value': 'Present'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",316,Vulnerable,Phascogale calura,2016-12-07,,Recovery Plan not required,mammals,,Vulnerable,07-Dec-16,,Endemic,Near Threatened,Phascogale calura,Present,,Present,Present,Completed,Phascogale calura,Present,,,,,,,,,,,,,,,,,
4074774,Phascogale pirata,Northern Brush-tailed Phascogale,Phascogale pirata,https://biodiversity.org.au/afd/taxa/3a56cfa7-f2f1-4eb2-9f4b-33c0b57b5a4c,dr656,"[{'key': 'taxonID', 'value': '82954'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phascogale pirata'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2010-08-19'}, {'key': 'Conservation  Advice', 'value': '19-Aug-10'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'iucn Red List', 'value': 'Vulnerable'}, {'key': 'iucn Red List Listed Names', 'value': 'Phascogale pirata'}, {'key': 'Northern  Territory', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",82954,Vulnerable,Phascogale pirata,2010-08-19,,Recovery Plan not required,mammals,,Vulnerable,19-Aug-10,,,Vulnerable,Phascogale pirata,,,,,,,Present,,,,,,,,,,,,,,,,,
4075270,Phascogale tapoatafa kimberleyensis,Kimberley Brush-tailed Phascogale,Phascogale tapoatafa kimberleyensis,https://biodiversity.org.au/afd/taxa/3b9af976-60c7-4c94-aca9-ca53fe497b4d,dr656,"[{'key': 'taxonID', 'value': '88453'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phascogale tapoatafa kimberleyensis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2017-08-15'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Phascogale tapoatafa (Kimberley)'}, {'key': 'Conservation  Advice', 'value': '15-Aug-17'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'Western  Australia', 'value': 'Present, Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",88453,Vulnerable,Phascogale tapoatafa kimberleyensis,2017-08-15,,Recovery Plan not required,mammals,,Vulnerable,15-Aug-17,,"Present, Endemic",,,,,,,Completed,Phascogale tapoatafa (Kimberley),,,,,,,,,,,,,,,,,,
4074423,"Phascolarctos cinereus (combined populations of Qld, NSW and the ACT)",New South Wales And The Australian Capital Territory),"Phascolarctos cinereus (combined populations of Qld, NSW and the ACT)",ALA_DR656_1402,dr656,"[{'key': 'taxonID', 'value': '85104'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phascolarctos cinereus (combined populations of Qld, NSW and the ACT)'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2022-02-12'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Phascolarctos cinereus (combined populations of Qld, NSW and the ACT)'}, {'key': 'Conservation  Advice', 'value': '12-Feb-22'}, {'key': 'Recovery  Plan', 'value': '08-Apr-22'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'Australian  Capital  Territory', 'value': 'Present'}, {'key': 'New  South  Wales', 'value': 'Present'}, {'key': 'Queensland', 'value': 'Present'}, {'key': 'Jervis  Bay  Territory', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",85104,Endangered,"Phascolarctos cinereus (combined populations of Qld, NSW and the ACT)",2022-02-12,08-Apr-22,Recovery Plan required,mammals,,Endangered,12-Feb-22,Present,,,,,,Present,,Completed,"Phascolarctos cinereus (combined populations of Qld, NSW and the ACT)",,,,,,,Present,Present,,,,,,,,,,
4074963,Phebalium daviesii,Davies Waxflower,Phebalium daviesii,https://id.biodiversity.org.au/node/apni/2897721,dr656,"[{'key': 'taxonID', 'value': '16959'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phebalium daviesii'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2001-10-16'}, {'key': 'Recovery  Plan', 'value': '10-Feb-12'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Tasmania', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",16959,Critically Endangered,Phebalium daviesii,2001-10-16,10-Feb-12,Recovery Plan required,dicots (two seed leaves),,Critically Endangered,,,,,,,Endemic,,,,,,,,,,,,,,,,,,,,,,
4074400,Phebalium distans,Mt Berryman Phebalium,Phebalium distans,https://id.biodiversity.org.au/node/apni/2908293,dr656,"[{'key': 'taxonID', 'value': '81869'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phebalium distans'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2022-04-22'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Phebalium distans'}, {'key': 'Conservation  Advice', 'value': '22-Apr-22'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Queensland', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",81869,Endangered,Phebalium distans,2022-04-22,,Recovery Plan not required,dicots (two seed leaves),,Endangered,22-Apr-22,Present,,,,,,,,Completed,Phebalium distans,,,,,,,,,,,,,,,,,,
4075263,Phebalium glandulosum subsp. eglandulosum,Rusty Desert Phebalium,Phebalium glandulosum subsp. eglandulosum,https://id.biodiversity.org.au/node/apni/2902487,dr656,"[{'key': 'taxonID', 'value': '17140'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phebalium glandulosum subsp. eglandulosum'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'New  South  Wales', 'value': 'Present'}, {'key': 'Queensland', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",17140,Vulnerable,Phebalium glandulosum subsp. eglandulosum,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,01-Oct-08,Present,,,,,,Present,,,,,,,,,,,,,,,,,,,,,
4073991,Phebalium lowanense,Lowan Phebalium,Phebalium lowanense,https://id.biodiversity.org.au/node/apni/2918593,dr656,"[{'key': 'taxonID', 'value': '7144'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phebalium lowanense'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Recovery  Plan', 'value': '13-Aug-10'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'South  Australia', 'value': 'Present'}, {'key': 'Victoria', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",7144,Vulnerable,Phebalium lowanense,2000-07-16,13-Aug-10,Recovery Plan required,dicots (two seed leaves),,Vulnerable,,,,,,Present,,,Present,,,,,,,,,,,,,,,,,,,,
4074147,Phebalium speciosum,,Phebalium speciosum,https://id.biodiversity.org.au/node/apni/7858463,dr656,"[{'key': 'taxonID', 'value': '88765'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phebalium speciosum'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2019-07-04'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Phebalium speciosum'}, {'key': 'Conservation  Advice', 'value': '04-Jul-19'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'New  South  Wales', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",88765,Critically Endangered,Phebalium speciosum,2019-07-04,,Recovery Plan not required,dicots (two seed leaves),,Critically Endangered,04-Jul-19,,,,,,,Endemic,,Completed,Phebalium speciosum,,,,,,,,,,,,,,,,,,
4075788,Phebalium whitei,,Phebalium whitei,https://id.biodiversity.org.au/node/apni/2909327,dr656,"[{'key': 'taxonID', 'value': '19322'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phebalium whitei'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Queensland', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",19322,Vulnerable,Phebalium whitei,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,01-Oct-08,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075054,Pherosphaera fitzgeraldii,Dwarf Mountain Pine,Pherosphaera fitzgeraldii,https://id.biodiversity.org.au/node/apni/2904619,dr656,"[{'key': 'taxonID', 'value': '40324'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Pherosphaera fitzgeraldii'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '11-Apr-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'pine trees'}, {'key': 'iucn Red List', 'value': 'Critically Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Pherosphaera fitzgeraldii'}, {'key': 'New  South  Wales', 'value': 'Endemic, Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",40324,Endangered,Pherosphaera fitzgeraldii,2000-07-16,,Recovery Plan not required,pine trees,,Endangered,11-Apr-14,,,Critically Endangered,Pherosphaera fitzgeraldii,,,"Endemic, Endemic",,,,,,,,,,,,,,,,,,,,,
4075484,Philoria frosti,Baw Baw Frog,Philoria frosti,https://biodiversity.org.au/afd/taxa/c0bc8e92-27b5-44a4-af1a-f7605aee5e5d,dr656,"[{'key': 'taxonID', 'value': '1934'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Philoria frosti'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2019-07-04'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Philoria frosti'}, {'key': 'Conservation  Advice', 'value': '04-Jul-19'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'frogs'}, {'key': 'iucn Red List', 'value': 'Critically Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Philoria frosti'}, {'key': 'Victoria', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",1934,Critically Endangered,Philoria frosti,2019-07-04,,Recovery Plan required,frogs,,Critically Endangered,04-Jul-19,,,Critically Endangered,Philoria frosti,,,,Endemic,Completed,Philoria frosti,,,,,,,,,,,,,,,,,,
4074756,Philoria kundagungan,Mountain Frog,Philoria kundagungan,https://biodiversity.org.au/afd/taxa/fcb2e700-8046-4556-94bd-78d188dadd9c,dr656,"[{'key': 'taxonID', 'value': '1935'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Philoria kundagungan'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2021-11-13'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Philoria kundagungan'}, {'key': 'Conservation  Advice', 'value': '13-Nov-21'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'frogs'}, {'key': 'iucn Red List', 'value': 'Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Philoria kundagungan'}, {'key': 'New  South  Wales', 'value': 'Present'}, {'key': 'Queensland', 'value': 'Present, Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",1935,Endangered,Philoria kundagungan,2021-11-13,,Recovery Plan not required,frogs,,Endangered,13-Nov-21,"Present, Present",,Endangered,Philoria kundagungan,,,Present,,Completed,Philoria kundagungan,,,,,,,,,,,,,,,,,,
4074198,Philoria richmondensis,Richmond Range Sphagnum Frog,Philoria richmondensis,https://biodiversity.org.au/afd/taxa/df58b980-3068-4491-81d5-74a6512047cf,dr656,"[{'key': 'taxonID', 'value': '78930'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Philoria richmondensis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2021-11-13'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Philoria richmondensis'}, {'key': 'Conservation  Advice', 'value': '13-Nov-21'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'frogs'}, {'key': 'iucn Red List', 'value': 'Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Philoria richmondensis'}, {'key': 'New  South  Wales', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",78930,Endangered,Philoria richmondensis,2021-11-13,,Recovery Plan not required,frogs,,Endangered,13-Nov-21,,,Endangered,Philoria richmondensis,,,Present,,Completed,Philoria richmondensis,,,,,,,,,,,,,,,,,,
4075447,Philotheca basistyla,White-flowered Philotheca,Philotheca basistyla,https://id.biodiversity.org.au/node/apni/2894986,dr656,"[{'key': 'taxonID', 'value': '64941'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Philotheca basistyla'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '01-Oct-15'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",64941,Endangered,Philotheca basistyla,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Endangered,01-Oct-15,,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,
4075382,Philotheca falcata,Sickle-leaved Waxflower,Philotheca falcata,https://id.biodiversity.org.au/node/apni/2913108,dr656,"[{'key': 'taxonID', 'value': '64943'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Philotheca falcata'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2011-09-30'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Philotheca falcata'}, {'key': 'Conservation  Advice', 'value': '21-May-15'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",64943,Critically Endangered,Philotheca falcata,2011-09-30,,Recovery Plan not required,dicots (two seed leaves),,Critically Endangered,21-May-15,,Endemic,,,,,,,Completed,Philotheca falcata,,,,,,,,,,,,,,,,,,
4075482,Philotheca freyciana,Freycinet Waxflower,Philotheca freyciana,https://id.biodiversity.org.au/node/apni/2918209,dr656,"[{'key': 'taxonID', 'value': '68227'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Philotheca freyciana'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2008-11-26'}, {'key': 'Conservation  Advice', 'value': '29-Apr-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Tasmania', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",68227,Endangered,Philotheca freyciana,2008-11-26,,Recovery Plan not required,dicots (two seed leaves),,Endangered,29-Apr-14,,,,,,Endemic,,,,,,,,,,,,,,,,,,,,,,
4074661,Philotheca papillata,,Philotheca papillata,https://id.biodiversity.org.au/node/apni/2898856,dr656,"[{'key': 'taxonID', 'value': '91525'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Philotheca papillata'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2021-12-07'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Philotheca papillata'}, {'key': 'Conservation  Advice', 'value': '07-Dec-21'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'New  South  Wales', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",91525,Vulnerable,Philotheca papillata,2021-12-07,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,07-Dec-21,,,,,,,Endemic,,Completed,Philotheca papillata,,,,,,,,,,,,,,,,,,
4073997,Philotheca wonganensis,Wongan Eriostemon,Philotheca wonganensis,https://id.biodiversity.org.au/node/apni/2912677,dr656,"[{'key': 'taxonID', 'value': '64945'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Philotheca wonganensis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '29-Apr-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",64945,Endangered,Philotheca wonganensis,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Endangered,29-Apr-14,,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,
4073923,Phlegmariurus carinatus,Keeled Tassel-fern,Phlegmariurus carinatus,https://id.biodiversity.org.au/node/apni/2889787,dr656,"[{'key': 'taxonID', 'value': '86549'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phlegmariurus carinatus'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '03-Jul-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'tassel-ferns'}, {'key': 'Queensland', 'value': 'Endemic, Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",86549,Endangered,Phlegmariurus carinatus,2000-07-16,,Recovery Plan not required,tassel-ferns,,Endangered,03-Jul-08,"Endemic, Endemic",,,,,,,,,,,,,,,,,,,,,,,,,,,
