id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,sourceOrigin,scientificNameAuthorship,sourceStatus,epbcStatus,status
4242200,Xanthorrhoea arenaria,Sand Grasstree,Xanthorrhoea arenaria,https://id.biodiversity.org.au/node/apni/2918552,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'D.J.Bedford'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",end,D.J.Bedford,v,VU,Vulnerable
4241720,Xanthorrhoea bracteata,Shiny Grasstree,Xanthorrhoea bracteata,https://id.biodiversity.org.au/node/apni/2911139,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'R.Br.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Vulnerable'}]",end,R.Br.,v,EN,Vulnerable
4242035,Xerochrysum bicolor,Eastcoast Paperdaisy,Xerochrysum bicolor,https://id.biodiversity.org.au/node/apni/2902500,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Lindl.) R.J.Bayer'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Lindl.) R.J.Bayer,r,,Rare
4242044,Xerochrysum palustre,Swamp Everlasting,Xerochrysum palustre,https://id.biodiversity.org.au/node/apni/2890165,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Flann) R.J.Bayer'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",,(Flann) R.J.Bayer,v,VU,Vulnerable
4241616,Zieria littoralis,Downy Zieria,Zieria littoralis,https://id.biodiversity.org.au/node/apni/2888662,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'J.A.Armstr.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,J.A.Armstr.,r,,Rare
4242187,Zieria veronicea subsp. veronicea,Pink Zieria,Zieria veronicea subsp. veronicea,https://id.biodiversity.org.au/node/apni/2911634,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(F.Muell.) Benth.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,(F.Muell.) Benth.,e,,Endangered
4241868,Zygophyllum billardierei,Coast Twin-leaf,Roepera billardierei,https://id.biodiversity.org.au/taxon/apni/51311386,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'DC.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,DC.,r,,Rare
4242119,Ambuchanania leucobryoides,Daisy Pan Moss,Ambuchanania leucobryoides,https://id.biodiversity.org.au/node/ausmoss/10056848,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Yamaguchi, Seppelt, Iwatsuki & Buchanan) Seppelt & Crum'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,"(Yamaguchi, Seppelt, Iwatsuki & Buchanan) Seppelt & Crum",r,,Rare
4241627,Austromelanelixia piliferella,,Austromelanelixia piliferella,ALA_DR654_288,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Essl.) Divakar, Crespo & Lumbsch'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,"(Essl.) Divakar, Crespo & Lumbsch",v,,Vulnerable
4242095,Austroparmelina pallida,,Austroparmelina pallida,ALA_DR654_600,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Elix & Kantvilas) Kantvilas & Divakar'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,(Elix & Kantvilas) Kantvilas & Divakar,e,,Endangered
4242169,Austroparmelina whinrayi,,Austroparmelina whinrayi,ALA_DR654_351,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Elix) Kantvilas & Divakar'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,(Elix) Kantvilas & Divakar,r,,Rare
4241506,Bunodophoron notatum,,Bunodophoron notatum,ALA_DR654_535,dr654,"[{'key': 'sourceOrigin', 'value': 't'}, {'key': 'scientificNameAuthorship', 'value': '(Tibell) Wedin'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",t,(Tibell) Wedin,e,,Endangered
4242150,Calycidium cuneatum,,Calycidium cuneatum,ALA_DR654_297,dr654,"[{'key': 'sourceOrigin', 'value': 't'}, {'key': 'scientificNameAuthorship', 'value': 'Stirt.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",t,Stirt.,r,,Rare
4241934,Calycidium polycarpum,,Calycidium polycarpum,ALA_DR654_298,dr654,"[{'key': 'sourceOrigin', 'value': 't'}, {'key': 'scientificNameAuthorship', 'value': '(Colenso) Wedin'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",t,(Colenso) Wedin,r,,Rare
4241858,Cetraria islandica subsp. antarctica,,Cetraria islandica subsp. antarctica,ALA_DR654_524,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Kärnefelt'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Kärnefelt,r,,Rare
4241733,Erioderma sorediatum,,Erioderma sorediatum,ALA_DR654_679,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'D.J.Galloway & P.M.Jørg.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,D.J.Galloway & P.M.Jørg.,e,,Endangered
4241490,Hypotrachyna immaculata,,Hypotrachyna immaculata,ALA_DR654_525,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Kurok.) Hale'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Kurok.) Hale,r,,Rare
4241708,Hypotrachyna laevigata,,Hypotrachyna laevigata,ALA_DR654_215,dr654,"[{'key': 'sourceOrigin', 'value': 't'}, {'key': 'scientificNameAuthorship', 'value': '(Sm.) Hale'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",t,(Sm.) Hale,v,,Vulnerable
4241570,Menegazzia minuta,,Menegazzia minuta,ALA_DR654_601,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'P.James & Kantvilas'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,P.James & Kantvilas,e,,Endangered
4242167,Parmeliopsis ambigua,,Parmeliopsis ambigua,ALA_DR654_526,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Wulf.) Nyl.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Wulf.) Nyl.,r,,Rare
4241769,Parmeliopsis hyperopta,,Parmeliopsis hyperopta,ALA_DR654_299,dr654,"[{'key': 'sourceOrigin', 'value': 't'}, {'key': 'scientificNameAuthorship', 'value': '(Ach.) Arnold'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",t,(Ach.) Arnold,r,,Rare
4241586,Parmotrema crinitum,,Parmotrema crinitum,ALA_DR654_527,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Ach.) M.Choisy'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Ach.) M.Choisy,r,,Rare
4241556,Pseudocephalozia paludicola,Alpine Leafy Liverwort,Pseudocephalozia paludicola,https://id.biodiversity.org.au/node/ausmoss/2917889,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'R.M.Schuster'}, {'key': 'epbcStatus', 'value': 'VU'}]",,R.M.Schuster,,VU,
4242143,Punctelia subflava,,Punctelia subflava,ALA_DR654_213,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Taylor) Elix & J.Johnst.'}, {'key': 'sourceStatus', 'value': 'x'}, {'key': 'status', 'value': 'Presumed Extinct'}]",,(Taylor) Elix & J.Johnst.,x,,Presumed Extinct
4241945,Roccellinastrum neglectum,,Roccellinastrum neglectum,ALA_DR654_536,dr654,"[{'key': 'sourceOrigin', 'value': 't'}, {'key': 'scientificNameAuthorship', 'value': 'Henssen & Vobis'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",t,Henssen & Vobis,e,,Endangered
4241482,Sirophysalis trinodis,Three-node Seaweed,Sirophysalis trinodis,ALA_DR654_528,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Forsskal) Kutzing'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Forsskal) Kutzing,r,,Rare
4241899,Teloschistes flavicans,Golden-hair Lichen,Teloschistes flavicans,ALA_DR654_529,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Sw.) Norm.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Sw.) Norm.,r,,Rare
4241956,Xanthoparmelia amphixantha,,Xanthoparmelia amphixantha,ALA_DR654_680,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Müll.Arg.) Hale'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,(Müll.Arg.) Hale,e,,Endangered
4241780,Xanthoparmelia graniticola,,Xanthoparmelia graniticola,ALA_DR654_352,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Elix & Kantvilas) O.Blanco, A.Crespo, Elix, D.Hawksw. & Lumbsch'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,"(Elix & Kantvilas) O.Blanco, A.Crespo, Elix, D.Hawksw. & Lumbsch",r,,Rare
4241879,Xanthoparmelia jarmaniae,,Xanthoparmelia jarmaniae,ALA_DR654_240,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Elix & Kantvilas'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",end,Elix & Kantvilas,v,,Vulnerable
4242176,Xanthoparmelia mannumensis,,Xanthoparmelia mannumensis,ALA_DR654_289,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Elix) Elix & J.Johnst.'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",,(Elix) Elix & J.Johnst.,v,,Vulnerable
4241893,Xanthoparmelia microphyllizans,,Xanthoparmelia microphyllizans,ALA_DR654_530,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Elix'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Elix,r,,Rare
4241841,Xanthoparmelia molliuscula,,Xanthoparmelia molliuscula,ALA_DR654_681,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Ach.) Hale'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,(Ach.) Hale,e,,Endangered
4241882,Xanthoparmelia oleosa,,Xanthoparmelia oleosa,ALA_DR654_531,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Elix & P.Armstr.) Elix & T.H.Nash'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Elix & P.Armstr.) Elix & T.H.Nash,r,,Rare
4241850,Xanthoparmelia subloxodella,,Xanthoparmelia subloxodella,ALA_DR654_682,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Elix & Kantvilas) O.Blanco, A.Crespo, Elix, D.Hawksw. & Lumbsch'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,"(Elix & Kantvilas) O.Blanco, A.Crespo, Elix, D.Hawksw. & Lumbsch",e,,Endangered
4241638,Xanthoparmelia vicaria,,Xanthoparmelia vicaria,ALA_DR654_353,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Elix & J.Johnst.'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Elix & J.Johnst.,r,,Rare
4241579,Xanthoparmelia vicariella,,Xanthoparmelia vicariella,ALA_DR654_354,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Elix & Kantvilas'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Elix & Kantvilas,r,,Rare
4241726,Xanthoparmelia willisii,,Xanthoparmelia willisii,ALA_DR654_683,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Kurok. & Filson) Elix & J.Johnst.'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,(Kurok. & Filson) Elix & J.Johnst.,e,,Endangered
4241851,Allanaspides hickmani ,Syncarid,Allanaspides hickmani,https://biodiversity.org.au/afd/taxa/47646655-80a2-49a6-8eb0-7f79c4d1aa13,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Swain, Wilson & Ong'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,"Swain, Wilson & Ong",r,,Rare
4241673,Amelora acontistica ,Chevron Looper Moth,Amelora acontistica,https://biodiversity.org.au/afd/taxa/9ce13116-f92c-487b-86f8-4ed4be11ebad,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Turner'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",end,Turner,v,,Vulnerable
4241480,Ammoniropa vigens,Ammonite Pinwheel Snail,Ammoniropa vigens,https://biodiversity.org.au/afd/taxa/8c3ea615-895f-4e1b-b904-b803f70d5747,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Legrand)'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",end,(Legrand),e,CR,Endangered
4241639,Antipodia chaostola leucophaea,,Antipodia chaostola leucophaea,https://biodiversity.org.au/afd/taxa/1db68720-c4d8-47c1-b8f2-e2dcea8344b9,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Couchman'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,Couchman,e,EN,Endangered
4241613,Astacopsis gouldi ,Tasmanian Giant Freshwater Lobster,Astacopsis gouldi,https://biodiversity.org.au/afd/taxa/fe773527-b516-4861-845f-0cd3746b4f98,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Clark'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",end,Clark,v,VU,Vulnerable
4241491,Attenborougharion rubicundus,Burgundy Snail,Attenborougharion rubicundus,https://biodiversity.org.au/afd/taxa/74dcfe17-da74-48b3-97c4-be05b2def494,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Dartnall and Kershaw)'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,(Dartnall and Kershaw),r,,Rare
4241974,Austrorhytida lamproides ,Keeled Carnivorous Snail,Austrorhytida lamproides,https://biodiversity.org.au/afd/taxa/7cd6c055-f060-47eb-baef-87bdc7098665,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Cox)'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,(Cox),r,,Rare
4241682,Beddomeia angulata ,Rapid River Freshwater Snail,Beddomeia angulata,https://biodiversity.org.au/afd/taxa/7cc47fb8-bf23-4613-b3c9-f9231297c9a8,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Ponder & Clark,r,,Rare
4241522,Beddomeia averni ,Hydrobiid Snail (west Gawler),Beddomeia averni,https://biodiversity.org.au/afd/taxa/989928b0-a5ec-4c68-8c27-ef23f8de5d86,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Ponder & Clark,e,,Endangered
4241798,Beddomeia bellii ,Hydrobiid Snail,Beddomeia bellii,https://biodiversity.org.au/afd/taxa/036fd3b7-dc32-454a-bd6b-8494b6e41fa5,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Petterd'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Petterd,r,,Rare
4241672,Beddomeia bowryensis ,Hydrobiid Snail (bowry Creek),Beddomeia bowryensis,https://biodiversity.org.au/afd/taxa/25708c76-7ce5-4dd6-9a92-aaa2be81bfff,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Ponder & Clark,r,,Rare
4242148,Beddomeia briansmithi ,Hydrobiid Snail (fern Creek),Beddomeia briansmithi,https://biodiversity.org.au/afd/taxa/f1eebaa2-1135-42aa-9aa5-830165d5e834,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",end,Ponder & Clark,v,,Vulnerable
4242078,Beddomeia camensis ,Hydrobiid Snail,Beddomeia camensis,https://biodiversity.org.au/afd/taxa/5b5c8af0-1430-4c5a-8433-7a08b9cef8ef,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Ponder & Clark,e,,Endangered
4241614,Beddomeia capensis ,Hydrobiid Snail,Beddomeia capensis,https://biodiversity.org.au/afd/taxa/f460eaf1-daa6-465d-b518-915cf3bada21,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Ponder & Clark,e,,Endangered
4241764,Beddomeia fallax ,Hydrobiid Snail (heathcote Creek),Beddomeia fallax,https://biodiversity.org.au/afd/taxa/ab498d9c-4292-4237-ab4f-7867a5d85710,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Ponder & Clark,r,,Rare
4241545,Beddomeia forthensis ,Forth River Freshwater Snail,Beddomeia forthensis,https://biodiversity.org.au/afd/taxa/f3ea2a55-5c3f-4be2-9f9e-183865120f92,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Ponder & Clark,r,,Rare
4241661,Beddomeia franklandensis ,Hydrobiid Snail,Beddomeia franklandensis,https://biodiversity.org.au/afd/taxa/1bc96c57-b719-4cbb-a746-42cb5994f449,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Ponder & Clark,r,,Rare
4242111,Beddomeia fromensis ,Hydrobiid Snail (frome River),Beddomeia fromensis,https://biodiversity.org.au/afd/taxa/772ce914-50c4-4df9-83da-0dae4ceed45f,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Ponder & Clark,e,,Endangered
4241622,Beddomeia fultoni ,Hydrobiid Snail,Beddomeia fultoni,https://biodiversity.org.au/afd/taxa/db20c55c-5610-4a63-ba83-d4d3653cbf3d,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Ponder & Clark,e,,Endangered
4241500,Beddomeia gibba ,Hydrobiid Snail (salmon River Road),Beddomeia gibba,https://biodiversity.org.au/afd/taxa/4cd7bc4f-fa55-45e2-93f7-c1453645502a,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Ponder & Clark,r,,Rare
4241941,Beddomeia hallae ,Hydrobiid Snail,Beddomeia hallae,https://biodiversity.org.au/afd/taxa/ec202378-df5f-45ed-9b6c-0c519c87b245,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Ponder & Clark,e,,Endangered
4241664,Beddomeia hermansi ,Hydrobiid Snail (viking Creek),Beddomeia hermansi,https://biodiversity.org.au/afd/taxa/3daeca59-ee81-4415-a59f-b4946ee4141a,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Ponder & Clark,e,,Endangered
4241753,Beddomeia hullii ,Hydrobiid Snail,Beddomeia hullii,https://biodiversity.org.au/afd/taxa/8a0a10d2-d240-4a6b-a364-f58d5417805b,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Petterd'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Petterd,r,,Rare
4241971,Beddomeia inflata ,Upper Castra Freshwater Snail,Beddomeia inflata,https://biodiversity.org.au/afd/taxa/2ccbdc05-2323-4bd2-8f4f-1cd9893e502f,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Ponder & Clark,r,,Rare
4241842,Beddomeia kershawi ,Hydrobiid Snail (macquarie River),Beddomeia kershawi,https://biodiversity.org.au/afd/taxa/de27c2b3-5e04-4bf2-8397-fa386225bb1e,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Ponder & Clark,e,,Endangered
4241781,Beddomeia krybetes ,Hydrobiid Snail,Beddomeia krybetes,https://biodiversity.org.au/afd/taxa/f07d274a-7dac-4aef-b2f9-dfcb0662522d,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",end,Ponder & Clark,v,,Vulnerable
