id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,sourceStatus,status
4378382,Solanum elachophyllum,,Solanum elachophyllum,https://id.biodiversity.org.au/node/apni/2905073,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378032,Solanum graniticum,Granite Nightshade,Solanum graniticum,https://id.biodiversity.org.au/node/apni/2901149,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378140,Solanum hamulosum,Dirran Curse,Solanum hamulosum,https://id.biodiversity.org.au/node/apni/2920538,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378576,Solanum johnsonianum,,Solanum johnsonianum,https://id.biodiversity.org.au/node/apni/2905785,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378484,Solanum lythrocarpum,,Solanum lythrocarpum,https://id.biodiversity.org.au/node/apni/2889528,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377404,Solanum mentiens,,Solanum mentiens,https://id.biodiversity.org.au/node/apni/2900235,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378090,Solanum orgadophilum,Capella Potato Bush,Solanum orgadophilum,https://id.biodiversity.org.au/node/apni/2891006,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378112,Solanum papaverifolium,,Solanum papaverifolium,https://id.biodiversity.org.au/node/apni/2893502,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378549,Solanum sporadotrichum,,Solanum sporadotrichum,https://id.biodiversity.org.au/node/apni/2912651,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377443,Solanum stenopterum,,Solanum stenopterum,https://id.biodiversity.org.au/node/apni/2910955,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378452,Solanum unispinum,,Solanum unispinum,https://id.biodiversity.org.au/node/apni/2895655,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377999,Corchorus cunninghamii,Native Jute,Corchorus cunninghamii,https://id.biodiversity.org.au/node/apni/2898474,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378621,Corchorus hygrophilus,,Corchorus hygrophilus,https://id.biodiversity.org.au/node/apni/2903040,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377589,Corchorus subargenteus,,Corchorus subargenteus,https://id.biodiversity.org.au/node/apni/2921033,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377626,Corchorus thozetii,,Corchorus thozetii,https://id.biodiversity.org.au/node/apni/2888910,dr652,"[{'key': 'sourceStatus', 'value': 'PE'}, {'key': 'status', 'value': 'Extinct in the wild'}]",PE,Extinct in the wild
4377442,Stackhousia sp. (McIvor River J.R.Clarkson 5201),,Stackhousia sp. McIvor River (J.R.Clarkson 5201),https://id.biodiversity.org.au/node/apni/2904183,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378064,Stackhousia tryonii,,Stackhousia tryonii,https://id.biodiversity.org.au/node/apni/2915387,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377878,Stemona angusta,,Stemona angusta,https://id.biodiversity.org.au/node/apni/2902616,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378219,Argyrodendron sp. (Boonjie B.P.Hyland RFK2139),,Argyrodendron sp. Boonjie (B.P.Hyland RFK 2139),https://id.biodiversity.org.au/taxon/apni/51288337,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
